"scene_id","beat_id","row_type","speaker","text","voice_target","expression","body_action","bg","bgm","sfx","choice_group","choice_text","choice_target","condition","effects","memory_refs","qa_notes"
"S001","S001-017","thought","CHR_jiangluo","（她看监控，不看门。不是怕被雨困住，是怕被谁知道她来过这里。）","私人推断","tense","姜洛把打火机价格删掉，又重新输入","","","","","","","","REL_meitang;hidden_need;OBJ_camera;CHR_jiangluo;CHR_meitang","REL_meitang;hidden_need;OBJ_camera;CHR_jiangluo;CHR_meitang",
"S001","S001-018","dialogue","CHR_jiangluo","你家没人？","试探/太直","hard","他说完才把小票纸尾从齿轮里抽出来","","","","","","","","REL_meitang","click_function=pressure_question",
"S001","S001-019","dialogue","CHR_meitang","你这人，三年不见，开口就查户口啊？便利店现在兼派出所？","刺/防守","guarded","她把蜡烛倒扣在掌心，像藏一根很小的证据","","","","","","","","voice_meitang","click_function=deflect+relationship_cost",
"S001","S001-020","dialogue","CHR_jiangluo","没有。派出所会问地址，我只问要不要袋子。","收回/店规伪装","neutral","姜洛扯下半截卡住的小票，边缘毛着","","","","","","","","OBJ_receipt_printer","click_function=repair+mask",
"S001","S001-021","dialogue","CHR_meitang","袋子不要。问地址也不要。小太阳……先欠着行不行？","松动/请求","soft","她把湿透的袖口藏到柜台下方","","","","","","","","OBJ_lighter","click_function=request+relationship_cost",
"S001","S001-021A","thought","CHR_jiangluo","（她把三个“不要”排得太快。人只有在怕被留下记录时，才会先把可能的记录全删掉。）","私人推断","tight","姜洛的手指停在塑料袋边缘","","","","","","","","","hidden_need;CHR_jiangluo;CHR_meitang","心理=判断+风险，不是场景描写"
"S001","S001-022","dialogue","CHR_jiangluo","本店不赊账。","规矩/压住心软","neutral","姜洛把打火机收回一点","","","","","","","","OBJ_lighter","click_function=refusal+choice_pressure",
"S001","S001-023","dialogue","CHR_meitang","押金呢？我可以押一根伟大的蜡烛。它虽然弯，但志气很直。","卖乖/试探","smile","她把蜡烛推过去，推到中线又缩回来","","","","","","","","OBJ_candle","click_function=bargain+charm",
"S001","S001-024","dialogue","CHR_jiangluo","押金要能回来取。蜡烛点完就没了。","指出漏洞","hard","姜洛看着那根蜡烛，没有伸手","","","","","","","","OBJ_candle","click_function=reply_pressure+theme_object",
"S001","S001-025","dialogue","CHR_meitang","那就说明我不会赖账嘛。烧得干干净净，多有信誉。","强撑/玩笑失准","smile_fade","梅糖笑了一下，笑到一半停住","","","","","","","","voice_meitang","click_function=mask_crack",
"S001","S001-026","thought","CHR_jiangluo","（她把“不会回来”说得像优惠活动。我如果顺着笑，她就能顺着这场雨消失。）","私人选择压力","tense","姜洛的拇指压住柜台下方的旧锁孔","","","","","","","","MEM_S000_sugar_jar;hidden_need;CHR_jiangluo;CHR_meitang","MEM_S000_sugar_jar;hidden_need;CHR_jiangluo;CHR_meitang",
"S001","S001-027","narration","","柜台下的抽屉卡了一下。姜洛拉开时，玻璃糖罐轻轻碰到木边，发出一声很旧的响。","","","糖罐里只剩两颗方糖和一张褪色的贴纸","","","glass_clink","","","","","","OBJ_sugar_jar","click_function=screen_state+old_object"
"S001","S001-027A","thought","CHR_jiangluo","（糖罐还在。那张贴纸也在。三年前她把它贴歪，说歪一点才像活的东西。）","私人记忆","soften","姜洛的拇指碰到旧贴纸边缘","","","","","","","","","relationship_probe;OBJ_sugar_jar;CHR_jiangluo;CHR_meitang","心理=回忆钩子+关系确认"
"S001","S001-028","dialogue","CHR_meitang","……你还留着？","真反应","blank","梅糖的手离开蜡烛，雨水沿指尖落到柜台上","","","","","","","","OBJ_sugar_jar","click_function=reveal+relationship_shift",
"S001","S001-029","dialogue","CHR_jiangluo","库存盘点漏项。罚款暂时没人认领。","别扭/照顾","neutral","姜洛把糖罐推到她面前，推过了中线一点","","","","","","","","OBJ_sugar_jar","click_function=mask+offer",
"S001","S001-030","dialogue","CHR_meitang","小姜店员，你知道这叫私藏顾客财物吗？","恢复玩笑/心软","smile","她用指尖碰了一下糖罐贴纸，没有拿走","","","","","","","","voice_meitang","click_function=tease+trust_up",
"S001","S001-031","dialogue","CHR_jiangluo","所以现在给你两个处理办法。","选择铺垫","hard","姜洛把打火机和糖罐并排放在收银台灯下","","","","","","","","choice_setup","click_function=choice_pressure",
"S001","S001-032","choice","","","","","","","","","C001","按规定卖打火机，七分钟内关店","S001_RULE","","lighter_sold=true;store_closed=true;meitang_return_hook=false","OBJ_lighter","choice_cost=rule_over_return"
"S001","S001-033","choice","","","","","","","","","C001","把糖罐登记成押金，让她改天回来取","S001_DEPOSIT","","sugar_jar_deposit=true;store_closed=false;meitang_return_hook=true;trust_meitang+=1","OBJ_sugar_jar","choice_cost=violate_rule_for_return"
"S001","S001-034","command","","label:S001_RULE;","","","","","","","","","","","","","branch"
"S001","S001-035","dialogue","CHR_jiangluo","打火机三块五。小票我给你打欠条格式，别让雨泡没了。","守规/留一点","neutral","小票机终于吐出完整一张纸","","","","","","","","lighter_sold=true","click_function=branch_consequence",
"S001","S001-036","dialogue","CHR_meitang","你连赶人都这么整齐。行吧，太阳我买走，糖罐……你先替我保管到明天早上。","嘴硬/回钩","soft","她把打火机握进掌心，蜡烛没有点","","","","","","","","meitang_return_hook=true","click_function=callback_soft",
"S001","S001-037","command","","jumpLabel:S001_END;","","","","","","","","","","","","","branch_return"
"S001","S001-038","command","","label:S001_DEPOSIT;","","","","","","","","","","","","","branch"
"S001","S001-039","dialogue","CHR_jiangluo","押金收玻璃糖罐。归还期限……明天早上九点，店长来之前。","违规/承担","hard","姜洛把糖罐标签翻到空白面，在上面写日期","","","","","","","","sugar_jar_deposit=true;return_hook;OBJ_sugar_jar;CHR_jiangluo","sugar_jar_deposit=true;return_hook;OBJ_sugar_jar;CHR_jiangluo",
"S001","S001-040","dialogue","CHR_meitang","九点？你这押金制度是不是太黏人了点。","可爱/动摇","smile","她把脸埋进雨衣领口，声音闷住半截","","","","","","","","voice_meitang","click_function=tease+trust_up",
"S001","S001-041","dialogue","CHR_jiangluo","逾期不取，本店每天扣一颗糖。","笨拙温柔","neutral","姜洛把两颗方糖倒回罐底，一颗滚到她那边","","","","","","","","OBJ_sugar_jar","click_function=tenderness+object_state",
"S001","S001-042","dialogue","CHR_meitang","那我得早点来。你们店的利息，甜得很吓人。","接受/回钩","soft","她把那颗糖按住，没有吃","","","","","","","","meitang_return_hook=true;return_hook;CHR_meitang","meitang_return_hook=true;return_hook;CHR_meitang",
"S001","S001-043","command","","jumpLabel:S001_END;","","","","","","","","","","","","","branch_return"
"S001","S001-044","command","","label:S001_END;","","","","","","","","","","","","","end_label"
"S001","S001-045","narration","","备用电源切下去，店里暗了一秒。门外风声把招牌吹得发抖。","","","打火机在柜台上亮了一下，又被梅糖用掌心护住","","","lighter_click","","","","","","OBJ_lighter","click_function=exit_image"
"S001","S001-045A","thought","CHR_jiangluo","（如果铃响，她就有理由走。我按住它，就得负责这多出来的一分钟。）","私人选择代价","still","姜洛的手指压住关店铃","","","","","","","","","return_hook;CHR_jiangluo","心理=行动代价"
"S001","S001-046","dialogue","CHR_meitang","姜洛。","直呼/认真","blank","梅糖站在门口，没有立刻推门","","","","","","","","REL_meitang","click_function=mask_drop",
"S001","S001-047","dialogue","CHR_jiangluo","嗯。","短答/等待","neutral","姜洛没有催关店铃","","","","","","","","REL_meitang","click_function=breath_control",
"S001","S001-048","dialogue","CHR_meitang","生日歌你还会跑调吗？","请求伪装","soft","她回头，蜡烛没点，眼睛先笑了一下","","","","","","","","MEM_S001_birthday","click_function=sideways_request",
"S001","S001-049","dialogue","CHR_jiangluo","本店不提供演唱服务。","嘴硬/留人","neutral","姜洛把关店铃按住，没让它响","","","","","","","","OBJ_store_bell","click_function=refusal_as_acceptance",
"S001","S001-050","dialogue","CHR_jiangluo","但停电期间，顾客可以自己起调。","让步/结尾","soft","他把柜台灯调低一点","","","","","","","","trust_meitang+=1;return_hook;CHR_jiangluo;CHR_meitang","trust_meitang+=1;return_hook;CHR_jiangluo;CHR_meitang",
