scene_id,beat_id,row_type,speaker,text,voice_target,expression,body_action,bg,bgm,sfx,choice_group,choice_text,choice_target,condition,effects,memory_refs,qa_notes
S001,CP023,dialogue,CHR_tangli,啊？卡纸残影吧。复印机偶尔也会梦游嘛,lie,too_bright,唐栗笑得很快，手却抓住牛皮纸袋边,bg_copy_shop_counter,bgm_copy_shop,sfx_paper_bag,,,,,,ARC_tangli_joke_to_plain_request,
S001,CP024,dialogue,CHR_xucheng,残影不会有修改时间。,probe,flat,许承点开缓存文件列表，鼠标停在旧版第七页上,bg_copy_shop_screen,bgm_copy_shop,sfx_mouse,,,,,,FS_page_seven_timestamp;THR_removed_credit,
S001,CP025,dialogue,CHR_tangli,许承同学，你们复印店查案要另外收费吗？我钱包很薄欸,deflect,small_joke,唐栗歪头笑，视线避开屏幕右下角时间,bg_copy_shop_counter,bgm_copy_shop,sfx_fan,,,,,,ARC_tangli_joke_to_plain_request,
S001,CP026,dialogue,CHR_xucheng,阮舟是谁？,probe,short,许承指向页脚署名，声音比风扇还低,bg_copy_shop_counter,bgm_copy_shop,sfx_fan,,,,,,THR_removed_credit;FS_ruanzhou_light_cue,
S001,CP027,dialogue,CHR_tangli,……灯光。以前的灯光。现在节目册里没有这个人,drop_mask,quiet,唐栗把牛皮纸袋抱紧，胶带硌出一条折痕,bg_copy_shop_counter,bgm_copy_shop,sfx_drum_downstairs,,,,,,ARC_tangli_joke_to_plain_request;THR_removed_credit,
S001,CP028,thought,CHR_xucheng,以前和现在中间那截，被她连同合同单一起吞掉了。,inner,guarded,许承看向合同单，红色章印压在批准文件编号上,bg_copy_shop_counter,bgm_copy_shop,sfx_clock,,,,,,THR_contract_order;ARC_xucheng_clean_to_keep,
S001,CP029,dialogue,CHR_xucheng,批准文件里没有这页。合同单要求成品一致。,pressure,flat,许承把合同单推到柜台中央,bg_copy_shop_counter,bgm_copy_shop,sfx_paper,,,,,,OBJ_contract_order;THR_contract_order,
S001,CP030,dialogue,CHR_tangli,我知道。只要一份样张，不进箱也不上群，好不好？,request_plain,soft,唐栗终于不笑，手指按住卡纸边缘,bg_copy_shop_counter,bgm_copy_shop,sfx_paper,,,,,,ARC_tangli_joke_to_plain_request;THR_wrong_page,
S001,CP031,dialogue,CHR_xucheng,你早就知道第七页会出来,accuse,low,许承没有松开纸角,bg_copy_shop_counter,bgm_copy_shop,sfx_clock,,,,,,THR_removed_credit;ARC_xucheng_clean_to_keep,
S001,CP032,dialogue,CHR_tangli,不确定嘛。复印机如果很乖，我就当今晚没来过。可是它卡住了欸,confess_sideways,small,唐栗抬眼看红灯，声音软下去,bg_copy_shop_machine,bgm_copy_shop,sfx_warning,,,,,,ARC_tangli_joke_to_plain_request;FS_unuploaded_sample,
S001,CP033,thought,CHR_xucheng,她把选择推给机器，又推到我手上。卡纸比人诚实，麻烦也更贵。,inner,split,许承看见热胶机绿灯跳了一下,bg_copy_shop_counter,bgm_copy_shop,sfx_glue_beep,,,,,,THR_wrong_page;ARC_xucheng_clean_to_keep,
S001,CP034,dialogue,CHR_xucheng,三十份正式版，必须干净。样张另算,pressure,controlled,许承把第七页分成两叠，旧页压在左手下,bg_copy_shop_counter,bgm_copy_shop,sfx_paper_stack,,,,,,OBJ_binding_stapler;THR_contract_order,
S001,CP035,dialogue,CHR_tangli,另算是可以算的意思吗？小许钉，你这个人说话好会留订书钉孔！,hope,brighten,唐栗往前挪了半步，又立刻停在纸刀红线外,bg_copy_shop_counter,bgm_copy_shop,sfx_cutter,,,,,,ARC_tangli_joke_to_plain_request,
S001,CP036,thought,CHR_xucheng,正式版三十份，样张一份；流程能分开，投诉也能追到我。,inner,calculating,许承把取件码贴纸撕到一半,bg_copy_shop_counter,bgm_copy_shop,sfx_label,,,,,,THR_contract_order;FS_unuploaded_sample,
S001,CP037,command,,stage:choice_focus_binding;,,,镜头停在两叠第七页和骑马钉机之间，选择框淡入,bg_copy_shop_counter,bgm_copy_shop,sfx_stapler,,,,,,OBJ_binding_stapler;THR_wrong_page,
S001,CP038,choice,,按批准文件重印第七页，三十份节目册保持干净,,,,,,,print_choice,重印干净版,CP_CLEAN,,clean_reprint=true;shop_risk-=1;trust_tangli-=1;minutes_left-=4,THR_contract_order;ARC_xucheng_clean_to_keep,
S001,CP039,choice,,留一份旧页样张，不上传，正式版仍按合同单装订,,,,,,,print_choice,留错页样张,CP_KEEP,,wrong_page_kept=true;shop_risk+=2;trust_tangli+=1;minutes_left-=5,THR_wrong_page;ARC_xucheng_clean_to_keep;FS_unuploaded_sample,
S001,CP040,command,,label:CP_CLEAN,,,,,,,,,,,,,
S001,CP041,dialogue,CHR_xucheng,我重印批准版。旧页不进任何成品。,decision,firm,许承把旧第七页扣在废纸盒上方,bg_copy_shop_counter,bgm_copy_shop,sfx_paper,,,,,,THR_contract_order;ARC_xucheng_clean_to_keep,
S001,CP042,dialogue,CHR_tangli,……嗯。干净版嘛，老师最喜欢干净了,accept,small,唐栗把手缩回袖口，胶带粘住了指腹,bg_copy_shop_counter,bgm_copy_shop,sfx_tape,,,,,,ARC_tangli_joke_to_plain_request;THR_removed_credit,
S001,CP043,thought,CHR_xucheng,她没抢纸。比抢更难处理。,inner,uneasy,许承把废纸盒往自己这边挪了一寸,bg_copy_shop_counter,bgm_copy_shop,sfx_paper_bin,,,,,,ARC_xucheng_clean_to_keep;THR_wrong_page,
S001,CP044,dialogue,CHR_xucheng,旧页我夹进故障记录。你别现在看,soft_rule,low,许承把卡纸折进机器故障单下面,bg_copy_shop_counter,bgm_copy_shop,sfx_folder,,,,,,FS_unuploaded_sample;THR_contract_order,
S001,CP045,dialogue,CHR_tangli,你这是很凶的好人做法欸……算了，我先不谢你,soft,warm,唐栗吸了吸鼻子，立刻低头整理纸袋,bg_copy_shop_counter,bgm_copy_shop,sfx_paper_bag,,,,,,ARC_tangli_joke_to_plain_request,
S001,CP046,command,,jumpLabel:CP_REJOIN,,,,,,,,,,,,,
S001,CP047,command,,label:CP_KEEP,,,,,,,,,,,,,
S001,CP048,dialogue,CHR_xucheng,正式版三十份。旧页样张一份，单独骑马钉，不上传,decision,quiet,许承把旧第七页放进一份空白样张,bg_copy_shop_counter,bgm_copy_shop,sfx_paper_stack,,,,,,THR_wrong_page;FS_unuploaded_sample,
S001,CP049,dialogue,CHR_tangli,许承，你刚才是不是把合同单和人分开了？,soft_probe,quiet,唐栗没有叫外号，眼睛看着骑马钉机,bg_copy_shop_counter,bgm_copy_shop,sfx_stapler,,,,,,ARC_tangli_joke_to_plain_request;ARC_xucheng_clean_to_keep,
S001,CP050,dialogue,CHR_xucheng,我只分成品和样张。,deflect,flat,许承按下骑马钉，钉脚从纸背穿出来,bg_copy_shop_counter,bgm_copy_shop,sfx_stapler,,,,,,OBJ_binding_stapler;ARC_xucheng_clean_to_keep,
S001,CP051,dialogue,CHR_tangli,好啦，成品给老师，样张给我。你们技术人员都这么会装傻吗？,tease_soft,warm,唐栗用指尖碰了碰还热的纸边,bg_copy_shop_counter,bgm_copy_shop,sfx_paper,,,,,,ARC_tangli_joke_to_plain_request,
S001,CP052,thought,CHR_xucheng,样张没有取件码，也没有上传记录，只有钉孔。,inner,quiet,许承把样张推过柜台一半,bg_copy_shop_counter,bgm_copy_shop,sfx_paper,,,,,,FS_unuploaded_sample;THR_wrong_page,
S001,CP053,command,,jumpLabel:CP_REJOIN,,,,,,,,,,,,,
S001,CP054,command,,label:CP_REJOIN,,,,,,,,,,,,,
S001,CP055,command,,stage:printing_final_batch;,,,复印机开始连续吐纸，楼下排练声突然停了一拍,bg_copy_shop_machine,bgm_copy_shop,sfx_printer_fast,,,,,,OBJ_binding_stapler;THR_contract_order,
S001,CP056,dialogue,CHR_tangli,那个……阮舟看到第七页会笑的。他最讨厌终版两个字,soft,low,唐栗低头把样张或取件单塞进纸袋,bg_copy_shop_counter,bgm_copy_shop,sfx_paper_bag,,,,,,THR_removed_credit;FS_ruanzhou_light_cue,
S001,CP057,dialogue,CHR_xucheng,所以你文件名写终版四？,probe,dry,许承盯着出纸口，嘴角动了一下,bg_copy_shop_machine,bgm_copy_shop,sfx_printer,,,,,,ARC_xucheng_clean_to_keep,
S001,CP058,dialogue,CHR_tangli,对啊，气他嘛。死人不能改群文件，我帮他气一下,confess_joke,small_smile,唐栗笑得很小，胶带从袖口掉到地上,bg_copy_shop_counter,bgm_copy_shop,sfx_tape_drop,,,,,,ARC_tangli_joke_to_plain_request;THR_removed_credit,
S001,CP059,thought,CHR_xucheng,死人。她终于把那个词和第七页放在同一张纸上。,inner,still,许承把打印速度调慢，纸张声音低下去,bg_copy_shop_machine,bgm_copy_shop,sfx_printer_slow,,,,,,THR_removed_credit;ARC_xucheng_clean_to_keep,
S001,CP060,dialogue,CHR_xucheng,灯 cue 17 是什么？,probe,low,许承把第七页样张翻到页脚,bg_copy_shop_counter,bgm_copy_shop,sfx_paper,,,,,,FS_ruanzhou_light_cue;THR_removed_credit,
S001,CP061,dialogue,CHR_tangli,最后一幕全黑之后，他留的返场灯。亮半秒，刚好够演员找到椅子,answer,soft,唐栗用两根手指比了半秒，立刻放下,bg_copy_shop_counter,bgm_copy_shop,sfx_drum_downstairs,,,,,,FS_ruanzhou_light_cue;ARC_tangli_joke_to_plain_request,
S001,CP062,dialogue,CHR_xucheng,节目册上删了，他还在灯台本里？,probe,focused,许承把成品第一份拿出来，检查骑马钉位置,bg_copy_shop_counter,bgm_copy_shop,sfx_stapler,,,,,,THR_removed_credit,
S001,CP063,dialogue,CHR_tangli,在。也可能明天不在。老师改文件很快的，快得像你们机器吞纸,half_joke,tired,唐栗又笑，笑到一半停住,bg_copy_shop_counter,bgm_copy_shop,sfx_fan,,,,,,THR_removed_credit;FS_ruanzhou_light_cue,
S001,CP064,command,,stage:closing_bell;,,,热胶机提示闭店，卷帘门链条轻轻晃了一下,bg_copy_shop_night,bgm_copy_shop,sfx_closing_bell,,,,,,THR_contract_order,
S001,CP065,dialogue,CHR_xucheng,成品二十九份，还差一份。你去门口看取件人来了没有,command,practical,许承把装订好的节目册码齐,bg_copy_shop_counter,bgm_copy_shop,sfx_paper_stack,,,,,,ARC_xucheng_clean_to_keep,
S001,CP066,dialogue,CHR_tangli,收到，小许钉店长！我现在是门口雷达，校团委靠近三米我就哔哔哔！,playful_return,bright,唐栗抱着纸袋退到卷帘门旁,bg_copy_shop_night,bgm_copy_shop,sfx_shutter_chain,,,,,,ARC_tangli_joke_to_plain_request,
S001,CP067,thought,CHR_xucheng,她又开始演了。还好，能演说明纸还没被她捏皱。,inner,soft,许承把最后一份纸放进骑马钉机,bg_copy_shop_counter,bgm_copy_shop,sfx_stapler_ready,,,,,,ARC_xucheng_clean_to_keep;THR_wrong_page,
S001,CP068,dialogue,CHR_xucheng,雷达小姐，手别碰卷帘门。会夹。,soft_dry,neutral,许承按下最后一次骑马钉,bg_copy_shop_counter,bgm_copy_shop,sfx_stapler,,,,,,ARC_xucheng_clean_to_keep,
S001,CP069,dialogue,CHR_tangli,好嘛。那你也别夹到良心，小许钉,tease,warm,唐栗背对走廊灯，比了一个很小的敬礼,bg_copy_shop_night,bgm_copy_shop,sfx_drum_downstairs,,,,,,ARC_tangli_joke_to_plain_request,
S001,CP070,command,,end,,,,,,,,,,,,,
