scene_id,beat_id,row_type,speaker,text,voice_target,expression,body_action,bg,bgm,sfx,choice_group,choice_text,choice_target,condition,effects,memory_refs,qa_notes
S001,S001-015,dialogue,CHR_shiyao,还有二十二分钟嘛。我就占这么一小块地砖，不费电，也不吞卡。,嘴甜/弱化自己,smile,把湿透的袖口从地砖上提了提，像怕弄湿银行的地,,,,,,,,voice_shiyao;hidden_wait,click_function=charm+stall,
S001,S001-016,dialogue,CHR_luchuan,这边摄像头每十五分钟抓一次。你现在站的地方，它拍不到。,指出事实/压住好奇,hard,他用下巴朝摄像头点了点,,,,,,,,OBJ_camera,click_function=new_info+pressure_question,
S001,S001-017,dialogue,CHR_shiyao,哇，你还负责介绍监控布局呀？服务真好。,躲闪/玩笑,guarded,笑了一下，但没往摄像头方向看,,,,,,,,voice_shiyao,click_function=dodge,
S001,S001-018,dialogue,CHR_luchuan,我是说你知道它拍不到。,追一步/不刺破,neutral,六角扳手在工具箱边磕了一下，声音很短,,,,,,,,OBJ_camera;hidden_wait,click_function=reply_pressure+relationship_probe,
S001,S001-019,dialogue,CHR_shiyao,……,被问住/停半秒,blank,她把手里一张对折的便签捏了一下。纸边湿透了，字洇成一团，没打开,,,,,,,,OBJ_note;hidden_wait,click_function=breath_control+mask_crack,
S001,S001-020,dialogue,CHR_shiyao,我等人。不是躲雨。虽然——顺便躲一下下也不是不行。,松动/承认一半,soft,眼睛看门外，又看回便签,,,,,,,,voice_shiyao,click_function=reveal+deflect,
S001,S001-021,command,,sfx:thunder_distant,,,,,,,,,,,screen_state,,
S001,S001-022,narration,,ATM屏幕闪了一下，吞卡提示灯变快。,,,,,,,,,OBJ_atm7,click_function=screen_state,,,
S001,S001-023,dialogue,CHR_luchuan,七号机吞了卡。我得修。,工作/给台阶,neutral,蹲回ATM前面，把工具箱拖过来,,,,,,,,OBJ_atm7;OBJ_toolbox,click_function=new_info+work_action,
S001,S001-024,dialogue,CHR_shiyao,那你修嘛。我不出声。,配合/松口气,soft,往墙角多靠了半寸,,,,,,,,voice_shiyao,click_function=accept,
S001,S001-025,dialogue,CHR_luchuan,吞的卡上有银行号段。6217开头。,信息/试探,neutral,打开ATM面板时，没看她，但话是对她说的,,,,,,,,OBJ_atm7;stranger_trust,click_function=new_info+private_pressure,
S001,S001-026,dialogue,CHR_shiyao,你报号给谁听呀，我又不认得卡。,防守/假轻松,guarded,手把便签又折了一道,,,,,,,,OBJ_note;voice_shiyao,click_function=dodge,
S001,S001-027,thought,CHR_luchuan,（6217是城南分行的号段。便签上的地址多半也在城南。）,私人推断,tight,陆川的手在ATM面板上停了一下,,,,,,,,stranger_trust;OBJ_note,click_function=private_inference,
S001,S001-028,narration,,吞卡槽里卡着一张蓝色的工资卡。卡面朝下。,,,陆川把卡弹出来。卡上印的名字最后一个字被划花了,,,,,,OBJ_atm7,click_function=screen_state+clue,,,
S001,S001-029,thought,CHR_luchuan,（她不看卡。她看门外。）,私人观察,tense,陆川把卡放在ATM台面上，没有推到施遥那边,,,,,,,,OBJ_atm7;hidden_wait,click_function=private_inference,
S001,S001-030,dialogue,CHR_luchuan,你等的人几点来？,直问/控制力度,neutral,修机器的动作没有停,,,,,,,,stranger_trust,click_function=pressure_question,
S001,S001-031,dialogue,CHR_shiyao,没说具体几点。就说'今晚'。今晚这个说法也太大了对吧——明明叫'今晚'，其实只算明天天亮前的几个钟头。,绕圈子/松口,soft,把便签在指间转了一下，纸边又撕了一小条,,,,,,,,voice_shiyao;hidden_wait,click_function=reveal+deflect,
S001,S001-032,dialogue,CHR_luchuan,所以你从几点开始等的。,追一句/笨拙的关心,hard,六角扳手停下来,,,,,,,,stranger_trust,click_function=reply_pressure,
S001,S001-033,dialogue,CHR_shiyao,……你可不可以先修你的机器。,躲避/请求,soft,把脸转开，连帽衫的帽子滑下来，头发贴在脸上,,,,,,,,voice_shiyao,click_function=deflect+request,
S001,S001-034,dialogue,CHR_luchuan,正在修。,让步/给她空间,neutral,继续拧螺丝,,,,,,,,voice_luchuan,click_function=breath_control,
S001,S001-035,narration,,他把工资卡弹出来。卡上印的名字最后一个字被划花了。,,,,,,,OBJ_atm7,click_function=screen_state,,,,,
S001,S001-036,thought,CHR_luchuan,（如果我来之前她就到了，烟缸里那两根不是她的。有人在门口抽完没进来。）,私人推断,tight,陆川把手在工具箱布上蹭了一下,,,,,,,,OBJ_ashtray;hidden_wait,click_function=private_inference,
S001,S001-037,dialogue,CHR_luchuan,门口烟灰缸是满的。有人抽完烟才走。,陈述/给她选择要不要接,neutral,没有看她。拧自己的螺丝,,,,,,,,OBJ_ashtray;stranger_trust,click_function=new_info+pass,
S001,S001-038,dialogue,CHR_shiyao,……是吧。那个人也不是我。我身上只有雨水，没有烟味，不信你闻——不对你别闻啊你这个人是会真闻的吗！,碎片式/嘴快/自乱,panic,整个人缩了一下，连帽衫帽子彻底滑下来,,,,,,,,voice_shiyao,click_function=liveliness+crack,
S001,S001-039,dialogue,CHR_luchuan,不会。设备维修人员不闻顾客。,干幽默/接住她,neutral,唇角动了一下但没笑出声,,,,,,,,voice_luchuan,click_function=charm+accept,
S001,S001-040,dialogue,CHR_shiyao,你们的员工培训还挺全面喔。,恢复/跟着下台阶,smile,用手背推了一下额头上的湿刘海，没推上去,,,,,,,,voice_shiyao,click_function=tease,
S001,S001-041,dialogue,CHR_luchuan,那个人抽完烟没进来？,再问/但这次是关心,neutral,修机器的声音遮住了这句话的重量,,,,,,,,stranger_trust,click_function=pressure_question,
S001,S001-042,dialogue,CHR_shiyao,……他可能觉得我还没到。也可能走到门口又走了。也可能他记错了，记成了明天。也可能——,碎/真慌,blank,指节不停捏便签的纸角,,,,,,,,voice_shiyao;hidden_wait,click_function=reveal+crack,
S001,S001-043,dialogue,CHR_luchuan,也可能他没来。,替她说出来,still,手放在ATM面板上没动,,,,,,,,voice_luchuan;hidden_wait,click_function=reply_pressure+relationship_cost,
S001,S001-044,dialogue,CHR_shiyao,……对。,最小/放弃,blank,手放下来。便签纸角被捏出一个小三角,,,,,,,,voice_shiyao,click_function=breath_control,
S001,S001-045,thought,CHR_luchuan,（她承认了。承认得比我想的快。那这个便签上的地址——）,私人推断,tight,陆川把六角扳手放进工具箱,,,,,,,,hidden_wait;OBJ_note,click_function=private_inference+choice_pressure,
S001,S001-046,dialogue,CHR_luchuan,便签上的地址。,再近一步/给选择,neutral,问完没有催。继续修,,,,,,,,stranger_trust;OBJ_note,click_function=new_info+pass,
S001,S001-047,dialogue,CHR_shiyao,拆了。他搬家以后写的那个地址，那条路拆了。没有路灯，没有门牌，就剩一堆砖。我站在砖堆前面想——你叫我到这儿来，你自己来了吗。,长/一口气/碎,blank,把便签纸边撕了一小条，没撕到底,,,,,,,,voice_shiyao;hidden_wait;OBJ_note,click_function=reveal+full,
S001,S001-048,dialogue,CHR_shiyao,后来我想起来他以前说过，如果找不到他，就来这间自助银行。他说这里的ATM从来不坏，二十四小时都有灯。,补信息/轻了点,soft,嘴角动了一下，不是笑,,,,,,,,voice_shiyao;OBJ_atm7,click_function=reveal+callback,
S001,S001-049,dialogue,CHR_luchuan,七号机今晚就坏了。,一句拆两个人,neutral,说的时候没看她,,,,,,,,voice_luchuan,click_function=reply_pressure+theme,
S001,S001-050,dialogue,CHR_shiyao,……,空白/被拆到,blank,张了张嘴，没声音,,,,,,,,voice_shiyao,click_function=breath_control,
S001,S001-051,dialogue,CHR_shiyao,你是专门负责拆人的对吧。先拆监控，再拆卡片号码，再拆今晚不准大。,恢复/嘴硬但软,smile,笑了一下，笑到一半停,,,,,,,,voice_shiyao,click_function=deflect+liveliness,
S001,S001-052,dialogue,CHR_luchuan,我不会拆人。我只修机器。,笨拙温柔,neutral,把ATM面板合上。齿轮复位声在玻璃间里很响,,,,,,,,voice_luchuan;OBJ_atm7,click_function=reply_pressure+theme,
S001,S001-053,command,,sfx:atm_reset_gear,,,,,,,,,,,screen_state,,
S001,S001-054,narration,,吞卡提示灯灭。ATM屏弹回待机画面——时间03:19。,,,,,,,,,OBJ_atm7,click_function=screen_state,,,
S001,S001-055,dialogue,CHR_luchuan,修完了。三点半之前我该走了。,规程/等她自己选,neutral,六角扳手放回工具箱，没合上箱盖,,,,,,,,voice_luchuan;OBJ_toolbox,click_function=choice_pressure,
S001,S001-056,dialogue,CHR_shiyao,哦。那，谢谢你没赶我。,接受/轻,soft,把便签压在墙角地砖上，退后半步,,,,,,,,voice_shiyao,click_function=accept,
S001,S001-057,dialogue,CHR_luchuan,我没说让你走。也没说让你留。,开放句/等,neutral,工具箱开着，没合,,,,,,,,OBJ_toolbox;stranger_trust,click_function=breath_control+choice_setup,
S001,S001-058,narration,,门口雨声小了一点点。路沿的水还在往阴井里灌。摄像头上红点从常亮变成准备闪烁——下一次抓拍还有六分钟。,,,,,,,OBJ_camera,click_function=screen_state+deadline,,,,,
S001,S001-059,thought,CHR_luchuan,（我如果不走，摄像头会拍到两个人。拍到两个人不算异常。拍到一个人站墙角算。）,私人选择代价,tight,手指在工具箱搭扣上停住,,,,,,,,unspoken_help;OBJ_camera,click_function=private_inference+choice_pressure,
S001,S001-060,dialogue,CHR_luchuan,问你件事。,心理准备/正式,neutral,没有转过去看她。对着ATM待机屏说的,,,,,,,,stranger_trust,click_function=pressure_question,
S001,S001-061,dialogue,CHR_shiyao,问。但我不一定答。,防守/好奇,guarded,把便签捡起来，又放下,,,,,,,,voice_shiyao,click_function=accept_condition,
S001,S001-062,dialogue,CHR_luchuan,那个人——还安全吗。,关键句/笨拙/真关心,still,手从工具箱上拿开了,,,,,,,,stranger_trust;hidden_wait,click_function=reveal+private_pressure,
S001,S001-063,dialogue,CHR_shiyao,……什么意思。,声音变小,blank,手指从便签上松开了,,,,,,,,voice_shiyao,click_function=breath_control,
S001,S001-064,dialogue,CHR_luchuan,我是说如果他来，你会不会更不安全。,补全/不绕了,neutral,看摄像头，又看她。这次看了她,,,,,,,,stranger_trust,click_function=reveal+full,
S001,S001-065,narration,,她把便签翻过来。背面还有三个字，比正面的更旧，更模糊。,,,,,,,OBJ_note,click_function=screen_state+clue,,,,,
S001,S001-066,dialogue,CHR_shiyao,我妈写的。跟我爸没关系。她说：'去找他。'我不确定这个'他'现在还存不存在。,坦白/碎,blank,声音轻到ATM风扇声快要盖过,,,,,,,,voice_shiyao;hidden_wait,click_function=reveal+full,
S001,S001-067,dialogue,CHR_shiyao,你可以当我没来过。巡查表上别写。,请求伪装,soft,没有抬头,,,,,,,,voice_shiyao,click_function=request,
S001,S001-068,dialogue,CHR_luchuan,巡查表必须写。但它可以写'03:19-03:30，七号机维修，现场无异常'。,笨拙温柔/制度里藏人,neutral,说的时候已经在工具箱里找东西,,,,,,,,voice_luchuan;unspoken_help,click_function=reply_pressure+offer,
S001,S001-069,dialogue,CHR_shiyao,无异常……你们维修工管站在墙角的人叫——,试探/想笑没笑,soft,眼睛亮了半秒,,,,,,,,voice_shiyao,click_function=tease+trust_up,
S001,S001-070,dialogue,CHR_luchuan,工具箱。我给你留这儿。底下有半包受潮的烟，别点，当信号。万一他来，里面有个打火机，你可以让他点一根。烟点起来摄像头会抓，但那个人如果真来，抓拍不重要。,长/最长的句子/把关心全放进去,still,蹲下，工具箱底擦过地砖缝,,,,,,,,OBJ_toolbox;unspoken_help;OBJ_ashtray,click_function=reveal+choice_pressure,
S001,S001-071,dialogue,CHR_shiyao,……你这人。你刚才还说不帮顾客。,被击中/想哭没哭,soft,手按住便签，不敢看箱子,,,,,,,,voice_shiyao,click_function=reveal+relationship_shift,
S001,S001-072,dialogue,CHR_luchuan,你不是顾客。顾客取钱。你不取钱。,笨拙/嘴硬,neutral,把工具箱推到她脚下。箱底和地砖缝碰了一下，停住,,,,,,,,voice_luchuan,click_function=reply_pressure+theme,
S001,S001-073,dialogue,CHR_shiyao,那我是什么。,追问/最认真的语气,blank,抬头看他。第一次直视,,,,,,,,voice_shiyao;stranger_trust,click_function=pressure_question,
S001,S001-074,dialogue,CHR_luchuan,……一个占了一块地砖的。不费电的。,承认/迂回/温柔,soft,把ATM检修灯调亮，照到门外路沿,,,,,,,,voice_luchuan;unspoken_help,click_function=reveal+tenderness,
S001,S001-075,narration,,门外路沿的第二格砖从积水里露出来。摄像头的红点从准备闪烁变回常亮。,检修灯的光圈停在路上。陆川把手从开关面板上拿开。,,,,,,OBJ_camera;OBJ_atm7,click_function=screen_state+state_effect,,,,,
S001,S001-076,dialogue,CHR_luchuan,所以现在给你两个处理办法。,选择铺垫/恢复规程语气,neutral,站起来，工具箱还在地上,,,,,,,,OBJ_toolbox,click_function=choice_pressure,
S001,S001-077,choice,,,,,,,,C001,C001,合上工具箱，带它走。巡查表写无人。,S001_REPORT,,luchuan_helped=false;shiyao_alone=true;camera_report=true,OBJ_toolbox,choice_cost=rule_over_help
S001,S001-078,choice,,,,,,,,C001,C001,留下工具箱。推开玻璃门时，让门铃响得久一点。,S001_TOOLBOX,,luchuan_helped=true;shiyao_alone=false;camera_report=false,OBJ_toolbox,choice_cost=violate_rule_for_help
S001,S001-079,command,,label:S001_REPORT;,,,,,,,,,,,branch,,
S001,S001-080,dialogue,CHR_luchuan,便签别泡。ATM台面上有纸巾。,规程里的关心,neutral,弯下腰，手指碰到工具箱扣,,,,,,,,voice_luchuan;OBJ_note,click_function=branch_consequence,
S001,S001-081,dialogue,CHR_shiyao,嗯。,最小/接受,blank,把便签捡起来，没有折，就拿在手里,,,,,,,,voice_shiyao,click_function=accept,
S001,S001-082,narration,,他把工具箱提起来。箱底离开地砖时，湿脚印上多了一个干的方形印。,,,,,,,OBJ_toolbox,click_function=screen_state,,,,,
S001,S001-083,command,,sfx:door_bell_once,,,,,,,,,,,screen_state,,
S001,S001-084,dialogue,CHR_shiyao,陆川。,直呼/认真,blank,站直了一点,,,,,,,,voice_shiyao,click_function=mask_drop,
S001,S001-085,dialogue,CHR_luchuan,什么。,停住/等,still,停在门口，工具箱在手里，没有回头,,,,,,,,voice_luchuan,click_function=breath_control,
S001,S001-086,dialogue,CHR_shiyao,你真的不知道七号机是谁搞坏的吗。,留钩子,soft,眼睛看着ATM台上那张卡，不是看他,,,,,,,,voice_shiyao;OBJ_atm7,click_function=reveal+callback_soft,
S001,S001-087,dialogue,CHR_luchuan,不知道。我是修机器的，不管谁搞坏的。,收尾/嘴上不管,neutral,没有回头,,,,,,,,voice_luchuan,click_function=exit_callback,
S001,S001-088,narration,,他把门合上。玻璃把雨声闷在外面。门外路沿上，一个穿深色雨衣的人站在对面公交站。那个人没有过马路。只是看着自助银行的灯。,,,,,,,OBJ_ashtray;hidden_wait,click_function=exit_image,,,,,
S001,S001-089,command,,jumpLabel:S001_END;,,,,,,,,,,,branch_return,,
S001,S001-090,command,,label:S001_TOOLBOX;,,,,,,,,,,,branch,,
S001,S001-091,dialogue,CHR_luchuan,箱子推过来。坐。铁做的，坐不坏。,"行动/不说""你坐""",neutral,松开工具箱扣，合上箱盖但不锁,,,,,,,,OBJ_toolbox;unspoken_help,click_function=branch_consequence+tenderness,
S001,S001-092,dialogue,CHR_shiyao,……你这算不算挪用公物啊。,试探/可爱,smile,蹲下来，用手指敲了敲箱盖,,,,,,,,voice_shiyao,click_function=tease+trust_up,
S001,S001-093,dialogue,CHR_luchuan,算。但工具箱是我自己的。公司不配。,一句比前面都轻,soft,唇角动了一下,,,,,,,,voice_luchuan,click_function=charm+accept,
S001,S001-094,narration,,施遥蹲下来。用手指敲了敲箱盖。然后真的坐下来，盘腿，把便签压在箱子下面。,,,,,,,OBJ_toolbox;OBJ_note,click_function=screen_state,,,,,
S001,S001-095,dialogue,CHR_shiyao,我以前也这样坐。我妈说我像一只湿掉的麻雀。,回忆/突然的温柔,soft,低头看自己的湿裤腿,,,,,,,,voice_shiyao,click_function=reveal+liveliness,
S001,S001-096,dialogue,CHR_luchuan,那现在也是。,接住,neutral,看着地砖，不是看她,,,,,,,,voice_luchuan,click_function=charm+tenderness,
S001,S001-097,dialogue,CHR_shiyao,……你这人夸人真的是闭着眼睛夸。,嘴硬/心软,smile,用袖子挡了一下脸,,,,,,,,voice_shiyao,click_function=tease,
S001,S001-098,dialogue,CHR_luchuan,如果他来，让他从灯照的那条路进来。那条路积水不深。,"叮嘱/不说""你小心""",neutral,把ATM检修灯转了一下，光圈刚好停在门外路沿的第二格砖,,,,,,,,unspoken_help;OBJ_atm7,click_function=tenderness+state_effect,
S001,S001-099,dialogue,CHR_shiyao,如果他不来呢。,问/最想问的一句,blank,声音变低,,,,,,,,voice_shiyao;hidden_wait,click_function=pressure_question,
S001,S001-100,dialogue,CHR_luchuan,那就灯白亮了。反正电费不是我交。,笨拙/温柔/不煽情,neutral,朝门外走,,,,,,,,voice_luchuan,click_function=reply_pressure+theme,
S001,S001-101,command,,sfx:door_bell_three,,,,,,,,,,,screen_state,,
S001,S001-102,narration,,他推门时故意多推了一把，门铃连响了三声。,,,,,,,OBJ_atm7,click_function=screen_state,,,,,
S001,S001-103,dialogue,CHR_shiyao,……门铃别修啊。下次我还——,喊/说一半,soft,后半句被门闷住,,,,,,,,voice_shiyao,click_function=callback_soft+return_hook,
S001,S001-104,narration,,门外路沿。穿深色雨衣的人还站在公交站，看着银行灯，没有过马路。,,,,,,,OBJ_ashtray;hidden_wait,click_function=exit_image,,,,,
S001,S001-105,command,,jumpLabel:S001_END;,,,,,,,,,,,branch_return,,
S001,S001-106,command,,label:S001_END;,,,,,,,,,,,end_label,,
S001,S001-107,narration,,三点三十。自助银行安保系统自动签到。没有异常。ATM屏保弹出一句话：欢迎下次光临。,,,,,,,OBJ_atm7,click_function=exit_image,,,,,
S001,S001-108,narration,,施遥坐在工具箱上。没坐直。歪的。像她贴过的糖罐贴纸。,工具箱在盲区里，箱面上打火机磕着铁皮响了一下。,,,,,,OBJ_toolbox,click_function=exit_image,,,,,
S001,S001-109,narration,,门外积水降了一格。路沿第二格砖全露出来了。穿深色雨衣的人走了，或者从来不在。陆川的巡查表在背包里，只填了七号机维修记录。人员一栏空着。,,,,,,,OBJ_ashtray,click_function=exit_image,,,,,
S001,S001-110,narration,,工具箱留在墙角。打火机里的气还能点一次。她在等的人没来。但她今晚不是一个人等的。,,,,,,,,return_hook;unspoken_help,click_function=exit_callback,,,,
