scene_id,beat_id,row_type,speaker,text,voice_target,expression,body_action,bg,bgm,sfx,choice_group,choice_text,choice_target,condition,effects,memory_refs,qa_notes
S002,S002-042,dialogue,CHR_cenyao,你站远点。,命令/防守,blank,她没有摊开票根，先看手机屏幕,,,,,,,,,voice_cenyao,控制距离
S002,S002-043,dialogue,CHR_shaoning,行。,短句/让步,neutral,邵宁后退半步，鞋跟压在线外,,,,,,,,,voice_shaoning,让步
S002,S002-044,dialogue,CHR_cenyao,手机也远点。,追加边界,guarded,她把票根夹在两根手指之间,,,,,,,,,voice_cenyao,边界追加
S002,S002-045,dialogue,CHR_shaoning,我眼睛拍不下来。,干冷/事实,hard,他把手机翻到息屏，给她看黑掉的玻璃面,,,,,,,,,voice_shaoning,干冷
S002,S002-046,dialogue,CHR_cenyao,你们什么都能拍下来。,刺人/泛化,blank,她把票根按上玻璃，又马上收回一点,,,,,,,,,voice_cenyao,对制度说话
S002,S002-047,dialogue,CHR_shaoning,刚才门口那段没有。,事实/反证,alert,邵宁的指节在手机壳上收紧,,,,,,,,,voice_shaoning,线索
S002,S002-048,dialogue,CHR_cenyao,你没碰？,碎句/怀疑,guarded,她第一次看他的眼睛,,,,,,,,,voice_cenyao,关系测试
S002,S002-049,dialogue,CHR_shaoning,我没碰。,短句/自证,hard,他把手机放到地上，推离自己半尺,,,,,,,,,voice_shaoning,动作自证
S002,S002-050,dialogue,CHR_cenyao,那谁能碰。,追问/低声,wet,她的手停在玻璃上，票根开始洇水,,,,,,,,trust_cenyao-=1,voice_cenyao,信任受损但追问
S002,S002-051,dialogue,CHR_shaoning,能进后台的人。,流程/线索,hard,邵宁看向值班室门缝，没有看她,,,,,,,,,voice_shaoning,扩展嫌疑
S002,S002-052,dialogue,CHR_cenyao,那还不是你们。,结论/刺人,blank,她把票根从玻璃上撕下来，纸角留下一点白屑,,,,,,,,,voice_cenyao,制度敌意
S002,S002-053,narration,,玻璃上只剩一块湿痕。日期没有完整留下。,,,邵宁伸手，又停在半路,,,wet_paper_pull,,,,,,OBJ_wet_ticket,分支后果
S002,S002-054,command,,jumpLabel:S002_END;,,,,,,,,,,,,,分支结束
S002,S002-055,command,,label:S002_END;,,,,,,,,,,,,,结尾标签
S002,S002-056,narration,,卷帘门落下半格。站外的雨被切成两层，上面亮，下面黑。,,,岑遥把票根压回掌心，伞或手机隔在两人中间,,,shutter_drop,,,,,,OBJ_rolling_shutter,结尾场景块
S002,S002-057,dialogue,CHR_cenyao,你刚才说三分钟。,碎句/索要承诺,guarded,她的指尖压着票根日期，只露出半个二,,,,,,,,,PROM_no_police_yet,承诺回收
S002,S002-058,dialogue,CHR_shaoning,现在还剩一分十六秒。,报数/短句,hard,邵宁把钥匙插进锁孔，没有拧,,,,,,,,deadline_station_lock=76;flag_seen_partial_date=true,voice_shaoning,状态回写
