scene_id,beat_id,row_type,speaker,text,voice_target,expression,body_action,bg,bgm,sfx,choice_group,choice_text,choice_target,condition,effects,memory_refs,qa_notes
S001,TW051,command,,stage:stamp_fail;,,,退票失败章落在票面空白处，红泥绕开缺角,bg_window_counter,bgm_window_late,sfx_stamp,,,,,,OBJ_refund_stamp;THR_refund_trace,
S001,TW052,dialogue,CHR_linqiao,章盖在空白处。票角不进废票箱。,soft_rule,low,林桥把票角边缘压在吸水纸下,bg_window_counter,bgm_window_late,sfx_paper_slide,,,,,,FS_ticket_corner_callback;ARC_linqiao_rule_to_signature,
S001,TW053,dialogue,CHR_mengyu,桥哥……算了。林桥，你这人嘴冷，手倒没冷透。,soft_warm,quiet,孟雨收起玩笑，低头看红章位置,bg_window_counter,bgm_window_late,sfx_rain_low,,,,,,ARC_mengyu_joke_to_name,
S001,TW054,command,,jumpLabel:TW_REJOIN,,,,,,,,,,,,,
S001,TW055,command,,label:TW_CORNER,,,,,,,,,,,,,
S001,TW056,dialogue,CHR_linqiao,我先留票角待核。章不碰原票。,decision_corner,quiet,林桥把透明票袋推到票角旁边,bg_window_counter,bgm_window_late,sfx_plastic,,,,,,THR_red_stamp;FS_ticket_corner_callback,
S001,TW057,dialogue,CHR_mengyu,真的？你们窗口可以这么拐弯吗？,surprised,wide_eye,孟雨的手悬在玻璃缝前，没有立刻拿票,bg_window_counter,bgm_window_late,sfx_glass,,,,,,ARC_mengyu_joke_to_name,
S001,TW058,dialogue,CHR_linqiao,不叫拐弯。叫异常留存，备注要签名。,risk_plain,flat,林桥把自己的工号敲进备注栏,bg_terminal_refund,bgm_window_late,sfx_keyboard,,,,,,ARC_linqiao_rule_to_signature;THR_refund_trace,
S001,TW059,dialogue,CHR_mengyu,那我欠你一杯热豆浆？别拒绝呀，这是十九岁社会人的最高规格。,tease_soft,brighten,孟雨把票袋按住，声音重新跳了一下,bg_window_counter,bgm_window_late,sfx_plastic,,,,,,ARC_mengyu_joke_to_name,
S001,TW060,thought,CHR_linqiao,她又把事说轻。票袋里的红章很重，签名也很重,inner,soft_guard,林桥把备注光标停在票角待核四个字后,bg_terminal_refund,bgm_window_late,sfx_keyboard_stop,,,,,,THR_red_stamp;ARC_linqiao_rule_to_signature,
S001,TW061,dialogue,CHR_linqiao,热豆浆先欠着。原票别折，票角这边朝里。,soft_instruction,neutral,林桥示意票袋开口方向,bg_window_counter,bgm_window_late,sfx_plastic,,,,,,OBJ_ticket_corner;FS_ticket_corner_callback,
S001,TW062,dialogue,CHR_mengyu,收到，林窗口老师。今天开始我对塑料袋肃然起敬。,playful_return,small_smile,孟雨把旧票放进票袋，动作慢得像捧玻璃,bg_window_counter,bgm_window_late,sfx_plastic,,,,,,ARC_mengyu_joke_to_name,
S001,TW063,command,,jumpLabel:TW_REJOIN,,,,,,,,,,,,,
S001,TW064,command,,label:TW_REJOIN,,,,,,,,,,,,,
S001,TW065,command,,stage:printer_waiting;,,,热敏打印机开始走纸，白条慢吞吞吐出来,bg_window_counter,bgm_window_late,sfx_printer_slow,,,,,,OBJ_thermal_printer;THR_refund_trace,
S001,TW066,dialogue,CHR_linqiao,乘客姓名。,check,low,林桥把手放在打印机出纸口，没撕小票,bg_window_counter,bgm_window_late,sfx_printer_slow,,,,,,FS_mengzhou_name;ARC_linqiao_rule_to_signature,
S001,TW067,dialogue,CHR_mengyu,孟舟，船的舟。三个月前，他从北门那边进过站。,truth,plain,孟雨抬头，雨水顺着睫毛落到票袋上,bg_window_counter,bgm_window_late,sfx_rain_low,,,,,,FS_mengzhou_name;THR_north_gate;ARC_mengyu_joke_to_name,
S001,TW068,dialogue,CHR_linqiao,北门没有售票口。只有员工通道。,probe,focused,林桥停住撕票动作，看向对讲机,bg_window_counter,bgm_window_late,sfx_radio_hiss,,,,,,THR_north_gate;FS_zhao_radio_static,
S001,TW069,dialogue,CHR_mengyu,所以我才来窗口呀。员工通道不理人，窗口至少会骂我。,bitter_cute,small,孟雨笑了一下，笑意停在嘴边,bg_window_counter,bgm_window_late,sfx_printer_slow,,,,,,ARC_mengyu_joke_to_name;THR_north_gate,
S001,TW070,thought,CHR_linqiao,三个月前，家属也站在这块玻璃外。那张小票被揉得只剩日期,inner,old_wound,林桥右手摸到热敏纸边缘，指尖停住,bg_window_counter,bgm_window_late,sfx_clock,,,,,,FS_old_refund_log;ARC_linqiao_rule_to_signature,
S001,TW071,thought,CHR_linqiao,窗口挡人，也会留字。怕签名的人，最清楚签名会咬住谁,inner,decision,林桥把待核备注改成北门票角需复核,bg_terminal_refund,bgm_window_late,sfx_keyboard,,,,,,THR_refund_trace;THR_north_gate;ARC_linqiao_rule_to_signature,
S001,TW072,dialogue,CHR_zhaobo,三号窗，别在对讲里念北门！,radio_crack,urgent,赵伯的声音压低，电流把尾音咬断,bg_window_counter,bgm_window_late,sfx_radio_static,,,,,,THR_north_gate;ARC_zhaobo_deny_to_leak;FS_zhao_radio_static,
S001,TW073,dialogue,CHR_linqiao,赵伯，票角进不进废纸篓？,test,low,林桥没有松开对讲键,bg_window_counter,bgm_window_late,sfx_radio_button,,,,,,THR_north_gate;FS_ticket_corner_callback,
S001,TW074,dialogue,CHR_zhaobo,少给我设套。那玩意儿……别扔，锁袋，写待核。,leak,gruff,对讲机那头传来雨衣摩擦声,bg_window_counter,bgm_window_late,sfx_radio_rustle,,,,,,ARC_zhaobo_deny_to_leak;FS_ticket_corner_callback,
S001,TW075,dialogue,CHR_mengyu,他知道。他真的知道，对吧？,shake,quiet,孟雨抓住票袋，指节抵在玻璃上,bg_window_counter,bgm_window_late,sfx_glass_tap,,,,,,THR_north_gate;ARC_mengyu_joke_to_name,
S001,TW076,dialogue,CHR_linqiao,现在只写待核。多的明早查日志。,contain,firm,林桥撕下热敏小票，压在窗口日志旁,bg_window_counter,bgm_window_late,sfx_paper_tear,,,,,,THR_refund_trace;ARC_linqiao_rule_to_signature,
S001,TW077,dialogue,CHR_mengyu,明早他们要是把日志撕了呢？,fear,low,孟雨没再笑，拇指一直摩挲票袋封口,bg_window_counter,bgm_window_late,sfx_rain_low,,,,,,ARC_mengyu_joke_to_name;THR_refund_trace,
S001,TW078,dialogue,CHR_linqiao,我拍章号，不拍你。小票你拿走，原件别离身,solution,practical,林桥把手机镜头对准章号和工号,bg_window_counter,bgm_window_late,sfx_phone_camera,,,,,,THR_red_stamp;ARC_linqiao_rule_to_signature,
S001,TW079,dialogue,CHR_mengyu,林桥，你刚才说话像机器，现在像会过热的机器。,tease_soft,relieved,孟雨把待核单塞进手机壳内侧,bg_window_counter,bgm_window_late,sfx_phone_case,,,,,,ARC_mengyu_joke_to_name,
S001,TW080,dialogue,CHR_linqiao,机器不会替你折小票。拿好。,dry_soft,neutral,林桥把热敏小票沿空白处折成两折,bg_window_counter,bgm_window_late,sfx_paper_fold,,,,,,ARC_linqiao_rule_to_signature,
S001,TW081,dialogue,CHR_mengyu,那我明天还能来三号窗吗？不退票，就……问路。,soft_request,small,孟雨把票袋抱在胸前，声音被雨声压低,bg_station_window_night,bgm_window_late,sfx_rain,,,,,,THR_north_gate;ARC_mengyu_joke_to_name,
S001,TW082,dialogue,CHR_linqiao,明天七点，三号窗开。问路排普通号。,answer,dry,林桥把章盒锁上，钥匙声很轻,bg_window_counter,bgm_window_late,sfx_key_lock,,,,,,ARC_linqiao_rule_to_signature,
S001,TW083,dialogue,CHR_mengyu,普通号也行嘛。小窗口老师，晚安。,farewell,warm,孟雨撑伞后退，雨棚灯把票袋照成一小片红,bg_station_window_night,bgm_window_late,sfx_umbrella_open,,,,,,ARC_mengyu_joke_to_name;FS_ticket_corner_callback,
S001,TW084,dialogue,CHR_zhaobo,三号窗，交章。还有，把北门灯关了，省电。,radio_soft_gruff,gruff,对讲机那头咳了一声，北门补光灯暗下去,bg_station_window_night,bgm_window_late,sfx_radio,,,,,,ARC_zhaobo_deny_to_leak;THR_north_gate,
S001,TW085,thought,CHR_linqiao,待核两个字贴在日志里，像一块没干的红泥。明早谁翻它，都会沾手,inner,quiet,林桥把签名写在备注末尾,bg_window_counter,bgm_window_late,sfx_pen,,,,,,THR_refund_trace;ARC_linqiao_rule_to_signature,
S001,TW086,narration,,窗口玻璃降下去前，孟雨在雨棚下回头，把手机壳贴到胸口,,,远景中三号窗口熄灯，雨声盖住末班车离站,bg_station_window_night,bgm_window_late,sfx_bus_depart,,,,,,FS_ticket_corner_callback;THR_north_gate,
S001,TW087,command,,end,,,,,,,,,,,,,
