scene_id,beat_id,row_type,speaker,text,voice_target,expression,body_action,bg,bgm,sfx,choice_group,choice_text,choice_target,condition,effects,memory_refs,qa_notes
S001,S001_0011,narration,,天台门又被推开，一根吸管先伸进来，像很谨慎的侦察兵。,,neutral,straw peeks through door,bg_rooftop_day,bgm_light_rooftop,,,,,,,CHR_xu_you,click_function=character_entry
S001,S001_0012,dialogue,CHR_xu_you,报告售后同学，机器先生吞掉了我的天气！,playful_complaint,bright,holds yuzu soda to chest,bg_rooftop_day,bgm_light_rooftop,,,,,,,CHR_xu_you,click_function=pressure_open
S001,S001_0013,dialogue,CHR_shen_lan,设备没有天气处理权限。,procedural_deadpan,neutral,turns clipboard toward machine,bg_rooftop_day,bgm_light_rooftop,,,,,,,CHR_shen_lan,click_function=procedural_reply
S001,S001_0014,dialogue,CHR_xu_you,它刚才明明写着请投入秘密。,playful_push,accusing,points straw at screen,bg_rooftop_day,bgm_light_rooftop,beep_soft,,,,,,CHR_xu_you,click_function=rules_challenge
S001,S001_0015,dialogue,CHR_xu_you,秘密和天气差不多嘛，都会突然阴下来。,soft_joke,smiling,tilts soda bottle; condensation on label,bg_rooftop_day,bgm_light_rooftop,,,,,,,CHR_xu_you,click_function=metaphor_as_cover
S001,S001_0016,dialogue,CHR_shen_lan,投诉内容登记为：宣传语误导。,procedural_cover,neutral,writes on form,bg_rooftop_day,bgm_light_rooftop,pen_scratch,,,,,,CHR_shen_lan,click_function=state_record
S001,S001_0017,dialogue,CHR_xu_you,等一下，怎么一下就把浪漫降级成广告纠纷了？,playful_objection,pout,steps closer to machine,bg_rooftop_day,bgm_light_rooftop,,,,,,,CHR_xu_you,click_function=relationship_pressure
S001,S001_0018,narration,,她把柚子汽水贴到脸边，瓶身的水珠蹭在校服袖口上。,,neutral,soda bottle against cheek,bg_rooftop_day,bgm_light_rooftop,,,,,,,CHR_xu_you,click_function=visible_tension
S001,S001_0019,dialogue,CHR_xu_you,而且它吐出来的是温的。售后同学，温柚子汽水算精神损失吗？,playful_claim,teasing,offers soda halfway,bg_rooftop_day,bgm_light_rooftop,,,,,,,CHR_xu_you,click_function=object_pressure
S001,S001_0020,dialogue,CHR_shen_lan,算冷藏失败。嗯……精神损失可以先按复核处理。,procedural_short,neutral,looks at bottle then machine,bg_rooftop_day,bgm_light_rooftop,,,,,,,CHR_shen_lan,click_function=deadpan_turn
S001,S001_0021,dialogue,CHR_xu_you,那秘密呢？机器先生的冷藏失败可以赔，秘密失败也有售后吗？,soft_probe,small_smile,straw taps coin return slot,bg_rooftop_day,bgm_light_rooftop,tap_light,,,,,,CHR_xu_you,click_function=private_agenda_push
S001,S001_0022,narration,,风从栏杆底下钻过来，把纸条边角吹起一点。,,neutral,paper corner lifts,bg_rooftop_day,bgm_light_rooftop,wind_soft,,,,,,,click_function=clue_motion
S001,S001_0023,narration,,露出来的字只够看见一个“沈”。,,neutral,paper corner closeup,bg_rooftop_day,bgm_light_rooftop,,,,,,,FS_note_corner_shen;THR_secret_as_device_case,click_function=recipient_hint
S001,S001_0024,thought,CHR_shen_lan,笔帽扣了一下。嗯……这个姓在我们年级不算少。大概。,private_dodge,thinking,pen cap clicks once,bg_rooftop_day,bgm_light_rooftop,pen_click,,,,,,CHR_shen_lan,click_function=private_self_correction
S001,S001_0025,thought,CHR_shen_lan,登记夹被她盯得很安静，售货机反而被晾在旁边。,private_inference,uneasy,clipboard drawn closer,bg_rooftop_day,bgm_light_rooftop,,,,,,,CHR_shen_lan,click_function=private_pressure
S001,S001_0026,dialogue,CHR_xu_you,你看到了？就、就那一角。,soft_probe,nervous,eyes move to paper corner,bg_rooftop_day,bgm_light_rooftop,,,,,,,CHR_xu_you,click_function=direct_pressure
S001,S001_0027,dialogue,CHR_shen_lan,看到故障样本。内容未读，登记夹也不会替我偷看。,procedural_cover,neutral,places repair sticker near slot,bg_rooftop_day,bgm_light_rooftop,sticker_peel,,,,,,CHR_shen_lan,click_function=protect_secret
S001,S001_0028,dialogue,CHR_xu_you,样本会被公开展示吗？,anxious_joke,worried,soda bottle held with both hands,bg_rooftop_day,bgm_light_rooftop,,,,,,,CHR_xu_you,click_function=stakes_question
S001,S001_0029,dialogue,CHR_shen_lan,不会。封存，贴观察中，不进公开栏。,procedural_gentle,neutral,folds repair sticker backing,bg_rooftop_day,bgm_light_rooftop,,,,,,,CHR_shen_lan,click_function=reassurance_as_process
S001,S001_0030,dialogue,CHR_xu_you,封存听起来好严肃。,softening,relieved,shoulders drop slightly,bg_rooftop_day,bgm_light_rooftop,,,,,,,CHR_xu_you,click_function=relief
S001,S001_0031,dialogue,CHR_shen_lan,比公开展示安全。,procedural_gentle,neutral,does not look at paper,bg_rooftop_day,bgm_light_rooftop,,,,,,,CHR_shen_lan,click_function=relation_cost
S001,S001_0032,dialogue,CHR_xu_you,售后同学，你偶尔会把流程说得很像护身符。,teasing_soft,smile,leans against vending machine side,bg_rooftop_day,bgm_light_rooftop,,,,,,,CHR_xu_you,click_function=nickname_pressure
S001,S001_0033,narration,,自动售货机发出一声很轻的提示音。,,neutral,machine screen flickers,bg_rooftop_day,bgm_light_rooftop,beep_soft,,,,,,,click_function=machine_reply
S001,S001_0034,narration,,屏幕换成：售后处理中。,,neutral,screen text changes,bg_rooftop_day,bgm_light_rooftop,,,,,,,,click_function=state_change
S001,S001_0035,thought,CHR_shen_lan,屏幕闪了一下。嗯，它现在看起来比我会聊天。,dry_private,deadpan,glances at screen,bg_rooftop_day,bgm_light_rooftop,,,,,,,CHR_shen_lan,click_function=relaxation_joke
S001,S001_0036,dialogue,CHR_xu_you,你看，它也同意有售后。,playful_claim,bright,taps screen with straw,bg_rooftop_day,bgm_light_rooftop,tap_light,,,,,,CHR_xu_you,click_function=comedy_push
S001,S001_0037,dialogue,CHR_shen_lan,机器没有表决权。,procedural_short,neutral,writes observation note,bg_rooftop_day,bgm_light_rooftop,pen_scratch,,,,,,CHR_shen_lan,click_function=rule_block
S001,S001_0038,dialogue,CHR_xu_you,那我申请代理表决。,playful_escalation,determined,raises soda bottle like microphone,bg_rooftop_day,bgm_light_rooftop,,,,,,,CHR_xu_you,click_function=pressure_escalation
S001,S001_0039,dialogue,CHR_shen_lan,代理资格需要说明。机器先生目前只有故障编号。,procedural_probe,neutral,pen tip stops,bg_rooftop_day,bgm_light_rooftop,,,,,,,CHR_shen_lan,click_function=prompt
S001,S001_0040,dialogue,CHR_xu_you,我刚被它吞掉了秘密，关系很近。,playful_embarrassed,smile_averted,looks at antenna shadow,bg_rooftop_day,bgm_light_rooftop,,,,,,,CHR_xu_you,click_function=subtext_leak
S001,S001_0041,dialogue,CHR_shen_lan,近到可以退货？还是近到只能本人签收？,dry_probe,neutral,slides form between them,bg_rooftop_day,bgm_light_rooftop,,,,,,,CHR_shen_lan,click_function=choice_setup
S001,S001_0042,dialogue,CHR_xu_you,退货要看收件人态度。,soft_probe,nervous,thumb rubs bottle label,bg_rooftop_day,bgm_light_rooftop,,,,,,,CHR_xu_you;ARC_xu_you_proxy_to_direct;THR_secret_as_device_case,click_function=choice_peak
S001,S001_0043,choice,,如何处理秘密纸条？,,,,bg_rooftop_day,bgm_light_rooftop,,CHOICE_01,直接封存，不读纸条,S001_A,,seal_without_reading=true;recipient_temporarily_private=true,,click_function=choice_protect_secret
S001,S001_0044,choice,,如何处理秘密纸条？,,,,bg_rooftop_day,bgm_light_rooftop,,CHOICE_01,询问退货理由,S001_B,,ask_refund_reason=true;recipient_temporarily_private=true,,click_function=choice_approach_reason
S001,S001_0045,command,,label:S001_A,,,,bg_rooftop_day,bgm_light_rooftop,,,,,,,S001,branch_label=seal_without_reading
S001,S001_0046,dialogue,CHR_shen_lan,按观察样本封存。午休结束前复核。,procedural_gentle,calm,places paper into evidence sleeve,bg_rooftop_day,bgm_light_rooftop,paper_slide,,,,,seal_without_reading=true,CHR_shen_lan,click_function=branch_consequence
S001,S001_0047,dialogue,CHR_xu_you,不读？嗯……售后同学，你这个流程突然很可靠。,surprised_soft,wide_eyes,holds breath; soda lowers,bg_rooftop_day,bgm_light_rooftop,,,,,,,CHR_xu_you,click_function=surprise
S001,S001_0048,dialogue,CHR_shen_lan,样本密封。读了会污染记录。,procedural_cover,neutral,seals sleeve with repair sticker,bg_rooftop_day,bgm_light_rooftop,sticker_press,,,,,,CHR_shen_lan,click_function=care_as_rule
S001,S001_0049,dialogue,CHR_xu_you,你这个人……很会把不偷看说得像实验守则。,teasing_relief,soft_smile,touches warm soda bottle,bg_rooftop_day,bgm_light_rooftop,,,,,,,CHR_xu_you,click_function=relationship_gain
S001,S001_0050,thought,CHR_shen_lan,风把封套吹得贴住掌心。好吧，实验守则听起来比“我想等你自己说”安全。,private_relaxation,thinking,looks away to skyline,bg_rooftop_day,bgm_light_rooftop,wind_soft,,,,,,CHR_shen_lan;ARC_shen_lan_process_to_care;FS_note_corner_shen,click_function=private_cost
S001,S001_0051,command,,jumpLabel:S001_REJOIN,,,,bg_rooftop_day,bgm_light_rooftop,,,,,,,S001,branch_rejoin
S001,S001_0052,command,,label:S001_B,,,,bg_rooftop_day,bgm_light_rooftop,,,,,,,S001,branch_label=ask_refund_reason
S001,S001_0053,dialogue,CHR_shen_lan,退货理由需要补充。,procedural_probe,neutral,keeps paper corner covered with finger,bg_rooftop_day,bgm_light_rooftop,,,,,,ask_refund_reason=true,CHR_shen_lan,click_function=branch_question
S001,S001_0054,dialogue,CHR_xu_you,理由啊……机器先生可能投递太快了。,evasive_soft,nervous,straw bends against bottle cap,bg_rooftop_day,bgm_light_rooftop,,,,,,,CHR_xu_you,click_function=evasive_answer
S001,S001_0055,dialogue,CHR_shen_lan,投递给谁？如果写进登记栏，我需要知道收件范围。,direct_probe,neutral,pen hovers over form,bg_rooftop_day,bgm_light_rooftop,,,,,,,CHR_shen_lan,click_function=direct_pressure
S001,S001_0056,dialogue,CHR_xu_you,售后同学的问题突然升级了。,flustered_joke,blush,steps half a pace back,bg_rooftop_day,bgm_light_rooftop,,,,,,,CHR_xu_you,click_function=retreat
S001,S001_0057,thought,CHR_shen_lan,笔帽连响两下。嗯……问出口以后，退货的是我这边的冷静。,private_self_check,uneasy,pen cap clicks twice,bg_rooftop_day,bgm_light_rooftop,pen_click,,,,,,CHR_shen_lan,click_function=private_cost
S001,S001_0058,dialogue,CHR_shen_lan,可以撤回。理由先封存。,procedural_repair,soft,draws a line through form field,bg_rooftop_day,bgm_light_rooftop,pen_scratch,,,,,,CHR_shen_lan,click_function=repair
S001,S001_0059,dialogue,CHR_xu_you,嗯嗯。撤回功能好评。,relieved_playful,smiling,breathes out; raises soda again,bg_rooftop_day,bgm_light_rooftop,,,,,,,CHR_xu_you,click_function=relationship_recovery
S001,S001_0060,command,,jumpLabel:S001_REJOIN,,,,bg_rooftop_day,bgm_light_rooftop,,,,,,,S001,branch_rejoin
S001,S001_0061,command,,label:S001_REJOIN,,,,bg_rooftop_day,bgm_light_rooftop,,,,,,,S001,rejoin_label
S001,S001_0062,narration,,我把浅黄色纸条装进透明封套，贴上“观察中”。,,neutral,sealed note with observation sticker,bg_rooftop_day,bgm_light_rooftop,sticker_press,,,,,secret_note_sealed=true,CHR_shen_lan,click_function=state_commit
S001,S001_0063,narration,,自动售货机又吐出一声提示音，屏幕慢吞吞地换字。,,neutral,machine screen refresh,bg_rooftop_day,bgm_light_rooftop,beep_soft,,,,,,,click_function=machine_callback
S001,S001_0064,narration,,请妥善保管。,,neutral,screen text closeup,bg_rooftop_day,bgm_light_rooftop,,,,,,,,click_function=theme_through_object
S001,S001_0065,dialogue,CHR_xu_you,它说得好官方。嗯嗯，我宣布机器先生获得半个学生会编制。,soft_joke,smile,leans to read screen,bg_rooftop_day,bgm_light_rooftop,,,,,,,CHR_xu_you,click_function=light_release
S001,S001_0066,dialogue,CHR_shen_lan,官方意见可采纳。,procedural_gentle,neutral,puts sleeve into clipboard,bg_rooftop_day,bgm_light_rooftop,paper_slide,,,,,,CHR_shen_lan,click_function=acceptance_masked
S001,S001_0067,dialogue,CHR_xu_you,那我的精神损失呢？,playful_claim,bright,shakes warm yuzu soda lightly,bg_rooftop_day,bgm_light_rooftop,bottle_slosh,,,,,,CHR_xu_you,click_function=callback_object
S001,S001_0068,dialogue,CHR_shen_lan,温柚子汽水一瓶。午休结束前冷藏复核。,procedural_offer,calm,takes bottle and places it in shade,bg_rooftop_day,bgm_light_rooftop,,,,,,warm_yuzu_soda_debt=true,CHR_shen_lan;THR_rooftop_recheck;FS_warm_yuzu_soda,click_function=promise
S001,S001_0069,dialogue,CHR_xu_you,需要本人到场吗？,soft_probe,nervous,looks at him over bottle cap,bg_rooftop_day,bgm_light_rooftop,,,,,,,CHR_xu_you,click_function=romance_probe
S001,S001_0070,dialogue,CHR_shen_lan,需要。复核项目涉及本人、汽水和一张暂不公开的纸条。,short_gentle,neutral,closes clipboard,bg_rooftop_day,bgm_light_rooftop,clipboard_close,,,,,,CHR_shen_lan,click_function=answer_pressure
S001,S001_0071,dialogue,CHR_xu_you,代理人呢？机器先生可以旁听吗？,playful_soft,smile_returning,points at vending machine,bg_rooftop_day,bgm_light_rooftop,,,,,,,CHR_xu_you,click_function=comedy_callback
S001,S001_0072,dialogue,CHR_shen_lan,机器先生暂未取得代理资格。,procedural_joke,deadpan,sticks repair tag on vending machine,bg_rooftop_day,bgm_light_rooftop,sticker_press,,,,,,CHR_shen_lan,click_function=shared_joke
S001,S001_0073,dialogue,CHR_xu_you,售后同学，你刚才笑了吧？,teasing_probe,bright,leans in slightly,bg_rooftop_day,bgm_light_rooftop,,,,,,,CHR_xu_you,click_function=read_face
S001,S001_0074,thought,CHR_shen_lan,拇指挡住嘴角。嗯……没有登记，所以不算。,private_relaxation,deadpan,thumb covers mouth for a beat,bg_rooftop_day,bgm_light_rooftop,,,,,,,CHR_shen_lan,click_function=private_joke
S001,S001_0075,dialogue,CHR_shen_lan,未记录。表格上目前只有故障和复核时间。,procedural_short,neutral,looks at form instead of her,bg_rooftop_day,bgm_light_rooftop,,,,,,,CHR_shen_lan,click_function=mask
S001,S001_0076,dialogue,CHR_xu_you,那午休结束前，我来补登记。,soft_promise,smiling,turns toward stairs; soda in hand,bg_rooftop_day,bgm_light_rooftop,,,,,,,CHR_xu_you;ARC_xu_you_proxy_to_direct;THR_rooftop_recheck,click_function=sequel_hook
S001,S001_0077,narration,,她走到门口，又回头看了自动售货机一眼。,,neutral,xu you at rooftop door looking back,bg_rooftop_day,bgm_light_rooftop,wind_soft,,,,,,CHR_xu_you,click_function=exit_turn
S001,S001_0078,dialogue,CHR_xu_you,机器先生，别偷看哦。,playful_exit,smile,straw points at machine one last time,bg_rooftop_day,bgm_light_rooftop,,,,,,,CHR_xu_you,click_function=object_callback
S001,S001_0079,narration,,屏幕闪了一下。,,neutral,screen flickers,bg_rooftop_day,bgm_light_rooftop,beep_soft,,,,,,,click_function=last_object_beat
S001,S001_0080,narration,,观察中。,,neutral,observation sticker on machine,bg_rooftop_day,bgm_light_rooftop,,,,,,,,click_function=exit_image
S001,S001_0081,thought,CHR_shen_lan,先这样。秘密、汽水，还有午休结束前的复核，都封存在同一页。,private_closure,soft,clipboard held against chest,bg_rooftop_day,bgm_light_rooftop,,,,,,,CHR_shen_lan;THR_rooftop_recheck;ARC_shen_lan_process_to_care;ARC_xu_you_proxy_to_direct,click_function=state_memory
S001,S001_0082,command,,end,,,,bg_rooftop_day,bgm_light_rooftop,,,,,,,S001,ending=rooftop_secret_observed
