scene_id,beat_id,row_type,speaker,text,voice_target,expression,body_action,bg,bgm,sfx,choice_group,choice_text,choice_target,condition,effects,memory_refs,qa_notes
S001,S001R3-038,dialogue,CHR_shaoning,这不是登记员的笔。,判断/压低,alert,邵宁的笔停在半空，没有碰纸,,,,,,,,evidence_old_record_changed=true,SEC_old_record_changed,发现篡改
S001,S001R3-039,dialogue,CHR_cenyao,你看得出来？,试探/轻,wet,她的肩膀松了一点，又马上绷回去,,,,,,,,,voice_cenyao,第一次松动
S001,S001R3-040,dialogue,CHR_shaoning,看得出来。别笑。,硬/遮掩,hard,他把登记簿往灯下挪,,,,,,,,,voice_shaoning,不承认安慰
S001,S001R3-041,command,,jumpLabel:S001_END;,,,,,,,,,,,,,分支结束
S001,S001R3-042,command,,label:S001_MONITOR;,,,,,,,,,,,,,WebGAL标签
S001,S001R3-043,dialogue,CHR_shaoning,站到镜头里。,流程/命令,hard,他拉开监控抽屉，钥匙碰到铁盒,,,,,,,,trust_cenyao-=1,voice_shaoning,选择后果
S001,S001R3-044,dialogue,CHR_cenyao,你还是开了。,平声/后退,blank,她退到门玻璃反光里，脸被雨线切开,,,,,,,,,voice_cenyao,信任受伤
S001,S001R3-045,dialogue,CHR_shaoning,备份先接，不开主机。,限制/补救,neutral,邵宁没有按报警键，先接上备用盘,,,,,,,,,voice_shaoning,折中
S001,S001R3-046,dialogue,CHR_cenyao,你们备份也会说谎。,低声/控诉,guarded,她看着备用盘的红灯,,,,,,,,,voice_cenyao,控诉
S001,S001R3-047,dialogue,CHR_shaoning,机器不会。,硬/旧信念,hard,他的手停在播放键上,,,,,,,,,voice_shaoning,角色盲点
S001,S001R3-048,dialogue,CHR_cenyao,删机器的人会。,反击/压低,blank,她把票根拍在桌边，声音很轻,,,,,,,,,voice_cenyao,反证
S001,S001R3-049,dialogue,CHR_shaoning,这句谁教你说的？,追问/被动摇,alert,邵宁没有按播放键，先看她的手,,,,,,,,,voice_shaoning,旧伤牵动
S001,S001R3-050,dialogue,CHR_cenyao,没人教。有人死过。,失控/直说,wet,她的指节白了一下,,,,,,,,,voice_cenyao,面具裂开
S001,S001R3-051,dialogue,CHR_shaoning,别喊！,低声/失控,hard,他看向门外反光，压低声音,,,,,,,,,voice_shaoning,关心伪装成命令
S001,S001R3-052,dialogue,CHR_cenyao,我没喊。,回避/倔,guarded,岑遥把脸转回雨里,,,,,,,,,voice_cenyao,收回情绪
S001,S001R3-053,narration,,纸角吸水后软下去，日期先黑了一块。,,,邵宁弯腰之前，先看了一眼监控屏,,,wet_paper_drop,,,,,,OBJ_wet_ticket,分支后果
S001,S001R3-054,command,,jumpLabel:S001_END;,,,,,,,,,,,,,分支结束
S001,S001R3-055,command,,label:S001_END;,,,,,,,,,,,,,WebGAL标签
S001,S001R3-056,narration,,值班室外的雨声被门缝切细。登记簿上空着名字，监控屏上空着一段时间。,,,邵宁把笔帽扣上，又拔开,,,,,,,,deadline_station_lock=180;flag_seen_record_gap=true,SEC_old_record_changed,结尾留缺口
