scene_id,beat_id,row_type,speaker,text,voice_target,expression,body_action,bg,bgm,sfx,choice_group,choice_text,choice_target,condition,effects,memory_refs,qa_notes
S001,B036,dialogue,CHR_lujin,我跟所有迷路物品都熟，职业素养！,撒娇岔题,cover,鹿今敲了敲跑腿包,bg_rain_shed_evening,bgm_lost_items_rain,,,,,,,CHR_lujin;THR_rain_shed,热闹防线
S001,B037,thought,CHR_chengyan,伞柄里有一下轻响。票根还压在鹿今手下，那声音轻得过分。,,evidence_read,程砚把伞柄贴近桌面,bg_rain_shed_evening,bgm_lost_items_rain,sfx_tiny_rattle,,,,,,OBJ_umbrella_7;FS_recorder,心理证据
S001,B038,dialogue,CHR_chengyan,伞柄里有东西。,流程冷幽默,procedure_alert,程砚看向鹿今的手,bg_rain_shed_evening,bgm_lost_items_rain,,,,,,,OBJ_umbrella_7;FS_recorder,转折
S001,B039,dialogue,CHR_lujin,没有！我是说，有也可以明天再有。,撒娇岔题,panic_cover,鹿今一把按住伞柄,bg_rain_shed_evening,bgm_lost_items_rain,sfx_hand_on_plastic,,,,,,OBJ_umbrella_7;ARC_lujin,破防
S001,B040,dialogue,CHR_chengyan,鹿今。,流程冷幽默,address_shift,程砚第一次叫她名字,bg_rain_shed_evening,bgm_lost_items_rain,,,,,,,CHR_lujin;ARC_chengyan,称呼变化
S001,B041,dialogue,CHR_lujin,你怎么知道我名字？,撒娇岔题,caught,鹿今的笑停住半拍,bg_rain_shed_evening,bgm_lost_items_rain,,,,,,,CHR_lujin;OBJ_ticket_slip,被抓
S001,B042,dialogue,CHR_chengyan,取件票背面。你签得比编号清楚。,流程冷幽默,dry_test,程砚把票根翻面,bg_rain_shed_evening,bgm_lost_items_rain,sfx_paper_flip,,,,,,OBJ_ticket_slip;FS_ticket_7,证据回收
S001,B043,dialogue,CHR_lujin,啊……背刺我的手写体。,撒娇岔题,recover,鹿今用发夹敲票根边,bg_rain_shed_evening,bgm_lost_items_rain,,,,,,,CHR_lujin;OBJ_ticket_slip,鹿今声纹
S001,B044,command,,stage:phone_ring,,,值班台电话亮起，红光压过扫码枪,bg_rain_shed_evening,bgm_lost_items_rain,sfx_phone_ring,,,,,,OBJ_phone;FS_rain_alarm,许栀进入
S001,B045,command,,stage:broadcast_phone_light,,,程砚按下免提,bg_rain_shed_evening,bgm_lost_items_rain,sfx_power_buzz,,,,,,OBJ_phone;FS_rain_alarm,远程角色
S001,B046,dialogue,CHR_chengyan,北门失物招领。,流程冷幽默,procedure_control,程砚按住免提键,bg_rain_shed_evening,bgm_lost_items_rain,,,,,,,OBJ_phone;THR_rain_shed,值班口吻
S001,B047,dialogue,CHR_xuzhi,请不要外放。,轻声自修正,soft_refusal,电话里有很轻的电流声,bg_rain_shed_evening,bgm_lost_items_rain,sfx_phone_static,,,,,,CHR_xuzhi;OBJ_phone;FS_recorder,许栀声纹
S001,B048,dialogue,CHR_lujin,许栀？！,撒娇岔题,mask_break,鹿今猛地按住伞柄,bg_rain_shed_evening,bgm_lost_items_rain,sfx_plastic_knock,,,,,,CHR_xuzhi;CHR_lujin,关系泄露
S001,B049,dialogue,CHR_xuzhi,鹿今，请删掉上一句。,轻声自修正,self_edit,许栀在电话里吸了一口气,bg_rain_shed_evening,bgm_lost_items_rain,,,,,,,CHR_lujin;ARC_xuzhi,自我修正
S001,B050,dialogue,CHR_chengyan,电话免提开着。,流程冷幽默,dry_control,程砚把电话转向两人中间,bg_rain_shed_evening,bgm_lost_items_rain,,,,,,,OBJ_phone;THR_recorder,屏幕状态
S001,B051,dialogue,CHR_xuzhi,抱歉。重来……七号伞里有我的录音笔……,轻声自修正,small_confession,电话那头响起钥匙绳,bg_rain_shed_evening,bgm_lost_items_rain,sfx_keychain_soft,,,,,,OBJ_recorder;CHR_xuzhi;FS_recorder,许栀吞句收束
S001,B052,dialogue,CHR_lujin,栀子你先别重来！你越重来越像广播站事故。,撒娇岔题,protective_joke,鹿今对电话摆手,bg_rain_shed_evening,bgm_lost_items_rain,,,,,,,CHR_xuzhi;ARC_lujin,保护玩笑
S001,B053,dialogue,CHR_xuzhi,那就请按事故处理。别按失物处理。,轻声自修正,polite_edge,许栀声音更轻,bg_rain_shed_evening,bgm_lost_items_rain,sfx_phone_static,,,,,,THR_recorder;OBJ_recorder,礼貌锋利
S001,B054,thought,CHR_chengyan,许栀的声音压得很低。雨声从电话里挤进来，像催票根过期。,,listen,程砚看向电话红灯,bg_rain_shed_evening,bgm_lost_items_rain,sfx_power_buzz,,,,,,OBJ_phone;FS_rain_alarm,心理连续
S001,B055,dialogue,CHR_chengyan,录音笔属于私人设备。按规定先登记。,流程冷幽默,procedure_control,程砚把登记簿转向录音附件栏,bg_rain_shed_evening,bgm_lost_items_rain,sfx_page_turn,,,,,,OBJ_logbook;OBJ_recorder,制度压力
S001,B056,dialogue,CHR_lujin,规定可以喝点热水吗？它看起来好干。,撒娇岔题,deflect,鹿今指向塑封规则,bg_rain_shed_evening,bgm_lost_items_rain,,,,,,,CHR_lujin;THR_rain_shed,岔题
S001,B057,dialogue,CHR_chengyan,它是塑封纸。,流程冷幽默,dry,程砚没抬眼,bg_rain_shed_evening,bgm_lost_items_rain,,,,,,,THR_rain_shed,短冷
S001,B058,dialogue,CHR_lujin,塑封纸也会累嘛。,撒娇岔题,cute_stall,鹿今把声音压小,bg_rain_shed_evening,bgm_lost_items_rain,,,,,,,CHR_lujin;ARC_lujin,生活颗粒
S001,B059,dialogue,CHR_xuzhi,程砚同学。请不要听第三遍。,轻声自修正,soft_request,电话那端钥匙绳停住,bg_rain_shed_evening,bgm_lost_items_rain,sfx_keychain_stop,,,,,,CHR_chengyan;FS_recorder,点题但不总结
S001,B060,dialogue,CHR_chengyan,第三遍是什么？,流程冷幽默,test,程砚拇指停在红章边,bg_rain_shed_evening,bgm_lost_items_rain,,,,,,,OBJ_stamp;FS_recorder,逼问
S001,B061,dialogue,CHR_xuzhi,误录。,轻声自修正,self_defense,许栀只吐出两个字,bg_rain_shed_evening,bgm_lost_items_rain,,,,,,,CHR_xuzhi;ARC_xuzhi,谎言
S001,B062,dialogue,CHR_lujin,误录？她练了三遍，连咳嗽都练得很小声！,撒娇岔题,slip_truth,鹿今抓住伞柄卡扣,bg_rain_shed_evening,bgm_lost_items_rain,sfx_plastic_creak,,,,,,FS_recorder;CHR_xuzhi;ARC_lujin,真话漏出
S001,B063,dialogue,CHR_xuzhi,鹿今。,轻声自修正,address_warning,电话里的声音停了一下,bg_rain_shed_evening,bgm_lost_items_rain,,,,,,,CHR_lujin;ARC_xuzhi,称呼变化
S001,B064,dialogue,CHR_lujin,好嘛，我闭嘴，闭成防水款。,撒娇岔题,recover,鹿今把嘴抿成一条线,bg_rain_shed_evening,bgm_lost_items_rain,,,,,,,CHR_lujin;CHR_xuzhi,俏皮收束
S001,B065,thought,CHR_chengyan,鹿今终于没笑。她按住伞柄，指节把雨水挤成两条亮线。,,pressure_read,程砚看见她的指节,bg_rain_shed_evening,bgm_lost_items_rain,sfx_rain_drip,,,,,,OBJ_umbrella_7;ARC_lujin,心理与动作
S001,B066,dialogue,CHR_chengyan,还有两分钟。选一个处理方式。,流程冷幽默,choice_prompt,程砚把红章和扫码枪并排放下,bg_rain_shed_evening,bgm_lost_items_rain,sfx_stamp_set,,,,,,OBJ_stamp;OBJ_ticket_scanner;THR_ticket,选择前
S001,B067,command,,label:CHOICE,,,,bg_rain_shed_evening,bgm_lost_items_rain,,,,,,,STL_rain_claim,选择标签
S001,B068,choice,,记录干净，录音随附件封存。,,,,,,,CG_RAIN_7,扫入系统，给七号伞盖章,LOG,,choice_label_48=rain_log; trust_lujin-=1; record_clean+=1; delay_clock+=0; rule_breach+=0; kept_recording=false,THR_ticket;OBJ_stamp;FS_ticket_7,rain_log
S001,B069,choice,,保留录音，但程砚要先越过拆检流程。,,,,,,,CG_RAIN_7,拧开伞柄，先看录音笔,OPEN,,choice_label_48=rain_open; trust_lujin+=1; record_clean+=0; delay_clock+=1; rule_breach+=1; kept_recording=true,THR_recorder;OBJ_recorder;FS_recorder,rain_open
S001,B070,choice,,拖到本人到场，记录会变脏。,,,,,,,CG_RAIN_7,改成待核验，拖过失效点,HOLD,,choice_label_48=rain_hold; trust_lujin+=2; record_clean-=1; delay_clock+=2; rule_breach+=1; kept_recording=true,THR_ticket;OBJ_logbook;FS_rain_alarm,rain_hold
S001,B071,command,,label:LOG,,,,bg_rain_shed_evening,bgm_lost_items_rain,,,,,,,THR_ticket;OBJ_stamp,分支扫码
S001,B072,narration,,程砚把取件票压进登记簿，红章落下时，雨棚滴水停了一拍。,,,红章压下,bg_rain_shed_evening,bgm_lost_items_rain,sfx_stamp_hit,,,,,,OBJ_stamp;OBJ_logbook,选择反馈
S001,B073,dialogue,CHR_chengyan,七号伞，按码归还。录音笔随附件封存。,流程冷幽默,procedure_close,程砚收回印章,bg_rain_shed_evening,bgm_lost_items_rain,,,,,,,OBJ_recorder;OBJ_stamp,制度结果
S001,B074,dialogue,CHR_lujin,程值班，你盖章的声音也太响了吧。,撒娇岔题,hurt_cover,鹿今把票根小船压平,bg_rain_shed_evening,bgm_lost_items_rain,,,,,,,CHR_chengyan;OBJ_ticket_slip,鹿今反应
S001,B075,dialogue,CHR_xuzhi,请删掉上一句。算了，不删也行。,轻声自修正,withdraw,电话里传来很轻的换气,bg_rain_shed_evening,bgm_lost_items_rain,sfx_phone_static,,,,,,CHR_xuzhi;FS_recorder,许栀反应
S001,B076,thought,CHR_chengyan,第三遍被夹进系统附件。鹿今的笑退回票根背面。,,cost_read,程砚看见附件栏空格被填满,bg_rain_shed_evening,bgm_lost_items_rain,,,,,,,OBJ_logbook;FS_recorder,代价
S001,B077,command,,jumpLabel:REJOIN,,,,bg_rain_shed_evening,bgm_lost_items_rain,,,,,,,THR_rain_shed,回流
S001,B078,command,,label:OPEN,,,,bg_rain_shed_evening,bgm_lost_items_rain,,,,,,,THR_recorder;OBJ_recorder,分支拆伞
S001,B079,narration,,伞柄卡扣被拧开，一支旧录音笔滚到登记簿边。,,,录音笔滚出,bg_rain_shed_evening,bgm_lost_items_rain,sfx_plastic_click,,,,,,OBJ_recorder;OBJ_umbrella_7;FS_recorder,选择反馈
S001,B080,dialogue,CHR_lujin,程砚！你真的拧啊？,撒娇岔题,mask_break,鹿今第一次越过桌线,bg_rain_shed_evening,bgm_lost_items_rain,,,,,,,CHR_chengyan;ARC_lujin,称呼变化
S001,B081,dialogue,CHR_chengyan,你刚才叫全名。说明伞只是外壳。,流程冷幽默,dry_test,程砚用指尖挡住播放键,bg_rain_shed_evening,bgm_lost_items_rain,,,,,,,OBJ_recorder;ARC_chengyan,推理
S001,B082,dialogue,CHR_xuzhi,红点还亮着吗？,轻声自修正,small_request,电话里的呼吸靠近麦克风,bg_rain_shed_evening,bgm_lost_items_rain,sfx_phone_static,,,,,,OBJ_recorder;FS_recorder,许栀关心
S001,B083,dialogue,CHR_chengyan,亮一下，又灭。第三遍还在。,流程冷幽默,evidence_report,程砚把录音笔放在掌心,bg_rain_shed_evening,bgm_lost_items_rain,sfx_recorder_tick,,,,,,OBJ_recorder;FS_recorder,证据状态
S001,B084,dialogue,CHR_lujin,那别按播放，拜托嘛。我还没准备好听完。,撒娇岔题,plead,鹿今的手停在半空,bg_rain_shed_evening,bgm_lost_items_rain,,,,,,,CHR_lujin;CHR_xuzhi;THR_recorder,关系代价
S001,B085,thought,CHR_chengyan,录音笔很轻，落在掌心像一枚没盖章的票。,,cost_read,程砚拇指离开红章,bg_rain_shed_evening,bgm_lost_items_rain,,,,,,,OBJ_recorder;OBJ_stamp;ARC_chengyan,心理代价
S001,B086,command,,jumpLabel:REJOIN,,,,bg_rain_shed_evening,bgm_lost_items_rain,,,,,,,THR_rain_shed,回流
S001,B087,command,,label:HOLD,,,,bg_rain_shed_evening,bgm_lost_items_rain,,,,,,,THR_ticket;OBJ_logbook,分支待核验
S001,B088,narration,,程砚翻到待核验栏，红章停在半空，没有落下。,,,红章悬在纸面,bg_rain_shed_evening,bgm_lost_items_rain,sfx_power_buzz,,,,,,OBJ_logbook;OBJ_stamp,选择反馈
S001,B089,dialogue,CHR_chengyan,七号伞转待核验。取件码过点失效。,流程冷幽默,procedure_control,程砚写下待核验三字,bg_rain_shed_evening,bgm_lost_items_rain,sfx_pen_write,,,,,,OBJ_logbook;FS_rain_alarm,流程变更
S001,B090,dialogue,CHR_lujin,等一下，过点的话我就拿不走了吧？,撒娇岔题,panic_question,鹿今把跑腿包放到地上,bg_rain_shed_evening,bgm_lost_items_rain,,,,,,,CHR_lujin;THR_ticket,代价显性
S001,B091,dialogue,CHR_chengyan,对。人要到场。,流程冷幽默,procedure_refusal,程砚看向雨棚外,bg_rain_shed_evening,bgm_lost_items_rain,,,,,,,THR_ticket;OBJ_logbook,规则
S001,B092,dialogue,CHR_xuzhi,我在北门口。请……别挂。,轻声自修正,small_confession,电话里传来雨声,bg_rain_shed_evening,bgm_lost_items_rain,sfx_phone_rain,,,,,,CHR_xuzhi;FS_rain_alarm,许栀接近
S001,B093,dialogue,CHR_lujin,你来了？栀子，你雨伞带了吗？,撒娇岔题,soft_panic,鹿今回头看雨棚外,bg_rain_shed_evening,bgm_lost_items_rain,,,,,,,CHR_xuzhi;CHR_lujin,可爱紧张
S001,B094,dialogue,CHR_xuzhi,没有。我来取伞，也取回一句话。,轻声自修正,self_edit,电话那头钥匙绳轻响,bg_rain_shed_evening,bgm_lost_items_rain,sfx_keychain_soft,,,,,,OBJ_umbrella_7;THR_recorder,许栀推进
S001,B095,thought,CHR_chengyan,待核验栏空了一格。拇指从红章上移开，印油留在纸边。,,cost_read,程砚松开红章,bg_rain_shed_evening,bgm_lost_items_rain,,,,,,,OBJ_stamp;OBJ_logbook;ARC_chengyan,心理代价
S001,B096,command,,jumpLabel:REJOIN,,,,bg_rain_shed_evening,bgm_lost_items_rain,,,,,,,THR_rain_shed,回流
S001,B097,command,,label:REJOIN,,,,bg_rain_shed_evening,bgm_lost_items_rain,,,,,,,THR_rain_shed,汇合
S001,B098,narration,,备用灯闪白，七号伞横在桌线中央，三个人都没先碰它。,,,伞横在桌线,bg_rain_shed_evening,bgm_lost_items_rain,sfx_power_buzz,,,,,,OBJ_umbrella_7;FS_rain_alarm,汇合画面
S001,B099,dialogue,CHR_lujin,取件码其实是许栀的。,撒娇岔题,admit,鹿今把皱票根推到桌线中央,bg_rain_shed_evening,bgm_lost_items_rain,sfx_paper_slide,,,,,,CHR_xuzhi;OBJ_ticket_slip;ARC_lujin,真相
S001,B100,dialogue,CHR_chengyan,现在说，晚了两分十三秒。,流程冷幽默,dry_accounting,程砚看了一眼扫码枪时间,bg_rain_shed_evening,bgm_lost_items_rain,,,,,,,OBJ_ticket_scanner;THR_ticket,程砚钩子
S001,B101,dialogue,CHR_lujin,那你记欠账嘛，程值班最会记账了。,撒娇岔题,recover_request,鹿今笑得很轻,bg_rain_shed_evening,bgm_lost_items_rain,,,,,,,CHR_chengyan;ARC_lujin,鹿今撒娇
S001,B102,dialogue,CHR_xuzhi,第三遍……如果还在，请让我自己删。,轻声自修正,soft_request,许栀的声音靠近雨棚,bg_rain_shed_evening,bgm_lost_items_rain,sfx_steps_water,,,,,,OBJ_recorder;FS_recorder;ARC_xuzhi,许栀请求
S001,B103,dialogue,CHR_lujin,删之前，让我听前半句，可以吗？只听到你叫我名字那里。,撒娇岔题,small_plead,鹿今没有看电话,bg_rain_shed_evening,bgm_lost_items_rain,,,,,,,CHR_xuzhi;THR_recorder,关系推进
S001,B104,thought,CHR_chengyan,雨棚外的脚步声停在水洼前。七号伞还等在桌线中央。,,exit_image,程砚把手从红章旁移开,bg_rain_shed_evening,bgm_lost_items_rain,sfx_steps_stop,,,,,,OBJ_umbrella_7;OBJ_stamp,结尾画面
S001,B105,dialogue,CHR_chengyan,先到桌前。红章先生今天不加班。,流程冷幽默,dry_tender,程砚把登记簿合上一半,bg_rain_shed_evening,bgm_lost_items_rain,sfx_book_close,,,,,,OBJ_stamp;OBJ_logbook;ARC_chengyan,收束
S001,B106,dialogue,CHR_xuzhi,嗯。重来一次。,轻声自修正,small_confession,许栀收起透明伞,bg_rain_shed_evening,bgm_lost_items_rain,sfx_umbrella_close,,,,,,CHR_xuzhi;FS_recorder,结尾
