scene_id,beat_id,row_type,speaker,text,voice_target,expression,body_action,bg,bgm,sfx,choice_group,choice_text,choice_target,condition,effects,memory_refs,qa_notes
S001,S001_final_20260624_0033,narration,,她笑了一下，手指落在伞柄牙印旁边。,,,object_or_stage_change,convenience_store_rain_night,,,,,,,,,click_function=screen_state_or_object_operation; source_visible_id=031
S001,S001_final_20260624_0034,narration,,那一下很轻。,,,object_or_stage_change,convenience_store_rain_night,,,,,,,,,click_function=screen_state_or_object_operation; source_visible_id=032
S001,S001_final_20260624_0035,narration,,轻得像怕把旧胶带碰醒。,,,object_or_stage_change,convenience_store_rain_night,,,,,,,,,click_function=screen_state_or_object_operation; source_visible_id=033
S001,S001_final_20260624_0036,dialogue,CHR_jiangchi,领回要登记。,CHR_jiangchi,dry,sprite_expression,,,,,,,,,CHR_jiangchi,click_function=dialogue_pressure_or_charm; source_visible_id=034
S001,S001_final_20260624_0037,dialogue,CHR_linyan,登记什么？,CHR_linyan,lively,sprite_expression,,,,,,,,,CHR_linyan,click_function=dialogue_pressure_or_charm; source_visible_id=035
S001,S001_final_20260624_0038,dialogue,CHR_jiangchi,姓名，电话，特征。,CHR_jiangchi,dry,sprite_expression,,,,,,,,,CHR_jiangchi,click_function=dialogue_pressure_or_charm; source_visible_id=036
S001,S001_final_20260624_0039,dialogue,CHR_linyan,特征写“蓝色，脾气好，曾经被儿童啃过”？,CHR_linyan,lively,sprite_expression,,,,,,,,,CHR_linyan,click_function=dialogue_pressure_or_charm; source_visible_id=037
S001,S001_final_20260624_0040,dialogue,CHR_jiangchi,牙印。,CHR_jiangchi,dry,sprite_expression,,,,,,,,,CHR_jiangchi,click_function=dialogue_pressure_or_charm; source_visible_id=038
S001,S001_final_20260624_0041,dialogue,CHR_linyan,你好无情。,CHR_linyan,lively,sprite_expression,,,,,,,,,CHR_linyan,click_function=dialogue_pressure_or_charm; source_visible_id=039
S001,S001_final_20260624_0042,dialogue,CHR_jiangchi,登记本也无情。,CHR_jiangchi,dry,sprite_expression,,,,,,,,,CHR_jiangchi,click_function=dialogue_pressure_or_charm; source_visible_id=040
S001,S001_final_20260624_0043,dialogue,CHR_linyan,那我可以跟登记本谈判吗？,CHR_linyan,lively,sprite_expression,,,,,,,,,CHR_linyan,click_function=dialogue_pressure_or_charm; source_visible_id=041
S001,S001_final_20260624_0044,dialogue,CHR_jiangchi,它只收字。,CHR_jiangchi,dry,sprite_expression,,,,,,,,,CHR_jiangchi,click_function=dialogue_pressure_or_charm; source_visible_id=042
S001,S001_final_20260624_0045,dialogue,CHR_linyan,行吧，失物箱有表情，登记本没心。贵店分工明确。,CHR_linyan,lively,sprite_expression,,,,,,,,,CHR_linyan,click_function=dialogue_pressure_or_charm; source_visible_id=043
S001,S001_final_20260624_0046,narration,,我把登记本推过去。,,,object_or_stage_change,convenience_store_rain_night,,,,,,,,,click_function=screen_state_or_object_operation; source_visible_id=044
S001,S001_final_20260624_0047,narration,,笔滚到姓名栏旁边。,,,object_or_stage_change,convenience_store_rain_night,,,,,,,,,click_function=screen_state_or_object_operation; source_visible_id=045
S001,S001_final_20260624_0048,dialogue,CHR_linyan,林檐。,CHR_linyan,lively,sprite_expression,,,,,,,,,CHR_linyan,click_function=dialogue_pressure_or_charm; source_visible_id=046
S001,S001_final_20260624_0049,dialogue,CHR_linyan,树林的林，屋檐的檐。,CHR_linyan,lively,sprite_expression,,,,,,,,,CHR_linyan,click_function=dialogue_pressure_or_charm; source_visible_id=047
S001,S001_final_20260624_0050,dialogue,CHR_linyan,不要写成盐，也不要写成烟。盐会咸，烟会飘，我只是比较容易淋雨。,CHR_linyan,lively,sprite_expression,,,,,,,,,CHR_linyan,click_function=dialogue_pressure_or_charm; source_visible_id=048
S001,S001_final_20260624_0051,dialogue,CHR_jiangchi,林檐。,CHR_jiangchi,dry,sprite_expression,,,,,,,,,CHR_jiangchi,click_function=dialogue_pressure_or_charm; source_visible_id=049
S001,S001_final_20260624_0052,narration,,我把第二个字写进格子里。,,,object_or_stage_change,convenience_store_rain_night,,,,,,,,,click_function=screen_state_or_object_operation; source_visible_id=050
S001,S001_final_20260624_0053,dialogue,CHR_linyan,哇。,CHR_linyan,lively,sprite_expression,,,,,,,,,CHR_linyan,click_function=dialogue_pressure_or_charm; source_visible_id=051
S001,S001_final_20260624_0054,dialogue,CHR_linyan,一次成功。便利店先生今日加两分。,CHR_linyan,lively,sprite_expression,,,,,,,,,CHR_linyan,click_function=dialogue_pressure_or_charm; source_visible_id=052
S001,S001_final_20260624_0055,dialogue,CHR_jiangchi,满分？,CHR_jiangchi,dry,sprite_expression,,,,,,,,,CHR_jiangchi,click_function=dialogue_pressure_or_charm; source_visible_id=053
S001,S001_final_20260624_0056,dialogue,CHR_linyan,还没定。,CHR_linyan,lively,sprite_expression,,,,,,,,,CHR_linyan,click_function=dialogue_pressure_or_charm; source_visible_id=054
S001,S001_final_20260624_0057,dialogue,CHR_linyan,评分系统正在被雨淋，加载很慢。,CHR_linyan,lively,sprite_expression,,,,,,,,,CHR_linyan,click_function=dialogue_pressure_or_charm; source_visible_id=055
S001,S001_final_20260624_0058,thought,CHR_jiangchi,她给分的时候，眼睛一直看着那个“檐”。,inner,inner,,,,,,,,,,CHR_jiangchi,click_function=private_inference_or_cost; thought_job=private_pressure; source_visible_id=056
S001,S001_final_20260624_0059,thought,CHR_jiangchi,如果我写错，她大概也会笑。,inner,inner,,,,,,,,,,CHR_jiangchi,click_function=private_inference_or_cost; thought_job=private_pressure; source_visible_id=057
S001,S001_final_20260624_0060,thought,CHR_jiangchi,然后把伞拿走，把这家店从明天的路线上划掉。,inner,inner,,,,,,,,,,CHR_jiangchi,click_function=private_inference_or_cost; thought_job=private_pressure; source_visible_id=058
S001,S001_final_20260624_0061,dialogue,CHR_jiangchi,电话。,CHR_jiangchi,dry,sprite_expression,,,,,,,,,CHR_jiangchi,click_function=dialogue_pressure_or_charm; source_visible_id=059
S001,S001_final_20260624_0062,dialogue,CHR_linyan,催债用？,CHR_linyan,lively,sprite_expression,,,,,,,,,CHR_linyan,click_function=dialogue_pressure_or_charm; source_visible_id=060
S001,S001_final_20260624_0063,dialogue,CHR_jiangchi,通知用。,CHR_jiangchi,dry,sprite_expression,,,,,,,,,CHR_jiangchi,click_function=dialogue_pressure_or_charm; source_visible_id=061
S001,S001_final_20260624_0064,dialogue,CHR_linyan,听起来温柔一点了。,CHR_linyan,lively,sprite_expression,,,,,,,,,CHR_linyan,click_function=dialogue_pressure_or_charm; source_visible_id=062
S001,S001_final_20260624_0065,dialogue,CHR_jiangchi,流程用语。,CHR_jiangchi,dry,sprite_expression,,,,,,,,,CHR_jiangchi,click_function=dialogue_pressure_or_charm; source_visible_id=063
S001,S001_final_20260624_0066,dialogue,CHR_linyan,流程主任嘴很硬。,CHR_linyan,lively,sprite_expression,,,,,,,,,CHR_linyan,click_function=dialogue_pressure_or_charm; source_visible_id=064
S001,S001_final_20260624_0067,narration,,她低头写号码。,,,object_or_stage_change,convenience_store_rain_night,,,,,,,,,click_function=screen_state_or_object_operation; source_visible_id=065
S001,S001_final_20260624_0068,narration,,最后四位写到一半，门外公交车驶过。,,,object_or_stage_change,convenience_store_rain_night,,,,,,,,,click_function=screen_state_or_object_operation; source_visible_id=066
S001,S001_final_20260624_0069,narration,,车尾灯贴着玻璃拖出红线，很快被雨水揉散。,,,object_or_stage_change,convenience_store_rain_night,,,,,,,,,click_function=screen_state_or_object_operation; source_visible_id=067
S001,S001_final_20260624_0070,dialogue,CHR_jiangchi,末班？,CHR_jiangchi,dry,sprite_expression,,,,,,,,,CHR_jiangchi,click_function=dialogue_pressure_or_charm; source_visible_id=068
S001,S001_final_20260624_0071,dialogue,CHR_linyan,嗯。,CHR_linyan,lively,sprite_expression,,,,,,,,,CHR_linyan,click_function=dialogue_pressure_or_charm; source_visible_id=069
S001,S001_final_20260624_0072,narration,,她把最后一位数字补上，笔尖重了一点。,,,object_or_stage_change,convenience_store_rain_night,,,,,,,,,click_function=screen_state_or_object_operation; source_visible_id=070
S001,S001_final_20260624_0073,dialogue,CHR_linyan,不过没事，我腿多。,CHR_linyan,lively,sprite_expression,,,,,,,,,CHR_linyan,click_function=dialogue_pressure_or_charm; source_visible_id=071
S001,S001_final_20260624_0074,dialogue,CHR_jiangchi,两条。,CHR_jiangchi,dry,sprite_expression,,,,,,,,,CHR_jiangchi,click_function=dialogue_pressure_or_charm; source_visible_id=072
S001,S001_final_20260624_0075,dialogue,CHR_linyan,对普通人来说很多了！,CHR_linyan,lively,sprite_expression,,,,,,,,,CHR_linyan,click_function=dialogue_pressure_or_charm; source_visible_id=073
S001,S001_final_20260624_0076,dialogue,CHR_linyan,而且我这双腿参加过高三二周目，耐久度应该比普通版本高一点。,CHR_linyan,lively,sprite_expression,,,,,,,,,CHR_linyan,click_function=dialogue_pressure_or_charm; source_visible_id=074
S001,S001_final_20260624_0077,dialogue,CHR_jiangchi,考完？,CHR_jiangchi,dry,sprite_expression,,,,,,,,,CHR_jiangchi,click_function=dialogue_pressure_or_charm; source_visible_id=075
S001,S001_final_20260624_0078,dialogue,CHR_linyan,小测。,CHR_linyan,lively,sprite_expression,,,,,,,,,CHR_linyan,click_function=dialogue_pressure_or_charm; source_visible_id=076
S001,S001_final_20260624_0079,dialogue,CHR_linyan,天气局联合数学组，对本人实施雨夜伏击。,CHR_linyan,lively,sprite_expression,,,,,,,,,CHR_linyan,click_function=dialogue_pressure_or_charm; source_visible_id=077
S001,S001_final_20260624_0080,dialogue,CHR_linyan,战况惨烈，袜子阵亡，伞被俘虏，公交车叛逃。,CHR_linyan,lively,sprite_expression,,,,,,,,,CHR_linyan,click_function=dialogue_pressure_or_charm; source_visible_id=078
S001,S001_final_20260624_0081,narration,,她说完，看向那把蓝伞。,,,object_or_stage_change,convenience_store_rain_night,,,,,,,,,click_function=screen_state_or_object_operation; source_visible_id=079
S001,S001_final_20260624_0082,narration,,伞柄牙印被水光照得发亮。,,,object_or_stage_change,convenience_store_rain_night,,,,,,,,,click_function=screen_state_or_object_operation; source_visible_id=080
S001,S001_final_20260624_0083,dialogue,CHR_linyan,小蓝倒是回来了。,CHR_linyan,lively,sprite_expression,,,,,,,,,CHR_linyan,click_function=dialogue_pressure_or_charm; source_visible_id=081
S001,S001_final_20260624_0084,thought,CHR_jiangchi,她没有说自己也想回去。,inner,inner,,,,,,,,,,CHR_jiangchi,click_function=private_inference_or_cost; thought_job=private_pressure; source_visible_id=082
S001,S001_final_20260624_0085,thought,CHR_jiangchi,她只把能开口的那一件东西摆在柜台上。,inner,inner,,,,,,,,,,CHR_jiangchi,click_function=private_inference_or_cost; thought_job=private_pressure; source_visible_id=083
S001,S001_final_20260624_0086,narration,,收银机旁贴着何姨的便签。,,,object_or_stage_change,convenience_store_rain_night,,,,,,,,,click_function=screen_state_or_object_operation; source_visible_id=084
S001,S001_final_20260624_0087,narration,,失物签收留底。,,,object_or_stage_change,convenience_store_rain_night,,,,,,,,,click_function=screen_state_or_object_operation; source_visible_id=085
S001,S001_final_20260624_0088,narration,,借伞押金。,,,object_or_stage_change,convenience_store_rain_night,,,,,,,,,click_function=screen_state_or_object_operation; source_visible_id=086
S001,S001_final_20260624_0089,narration,,夜班不准离岗。,,,object_or_stage_change,convenience_store_rain_night,,,,,,,,,click_function=screen_state_or_object_operation; source_visible_id=087
S001,S001_final_20260624_0090,narration,,红笔圈得很重。,,,object_or_stage_change,convenience_store_rain_night,,,,,,,,,click_function=screen_state_or_object_operation; source_visible_id=088
S001,S001_final_20260624_0091,dialogue,CHR_jiangchi,店里有备用黑伞。,CHR_jiangchi,dry,sprite_expression,,,,,,,,,CHR_jiangchi,click_function=dialogue_pressure_or_charm; source_visible_id=089
S001,S001_final_20260624_0092,dialogue,CHR_linyan,借我？,CHR_linyan,lively,sprite_expression,,,,,,,,,CHR_linyan,click_function=dialogue_pressure_or_charm; source_visible_id=090
S001,S001_final_20260624_0093,dialogue,CHR_jiangchi,登记借出。,CHR_jiangchi,dry,sprite_expression,,,,,,,,,CHR_jiangchi,click_function=dialogue_pressure_or_charm; source_visible_id=091
S001,S001_final_20260624_0094,dialogue,CHR_linyan,你们这儿连善良都要扫码入库吗？,CHR_linyan,lively,sprite_expression,,,,,,,,,CHR_linyan,click_function=dialogue_pressure_or_charm; source_visible_id=092
S001,S001_final_20260624_0095,dialogue,CHR_jiangchi,方便追责。,CHR_jiangchi,dry,sprite_expression,,,,,,,,,CHR_jiangchi,click_function=dialogue_pressure_or_charm; source_visible_id=093
S001,S001_final_20260624_0096,dialogue,CHR_linyan,追谁？,CHR_linyan,lively,sprite_expression,,,,,,,,,CHR_linyan,click_function=dialogue_pressure_or_charm; source_visible_id=094
S001,S001_final_20260624_0097,dialogue,CHR_jiangchi,伞。,CHR_jiangchi,dry,sprite_expression,,,,,,,,,CHR_jiangchi,click_function=dialogue_pressure_or_charm; source_visible_id=095
S001,S001_final_20260624_0098,dialogue,CHR_linyan,黑伞同志还没出场，已经背债了。,CHR_linyan,lively,sprite_expression,,,,,,,,,CHR_linyan,click_function=dialogue_pressure_or_charm; source_visible_id=096
S001,S001_final_20260624_0099,dialogue,CHR_jiangchi,它习惯了。,CHR_jiangchi,dry,sprite_expression,,,,,,,,,CHR_jiangchi,click_function=dialogue_pressure_or_charm; source_visible_id=097
S001,S001_final_20260624_0100,dialogue,CHR_linyan,听起来很可靠，也很社畜。,CHR_linyan,lively,sprite_expression,,,,,,,,,CHR_linyan,click_function=dialogue_pressure_or_charm; source_visible_id=098
S001,S001_final_20260624_0101,narration,,我拉开抽屉。,,,object_or_stage_change,convenience_store_rain_night,,,,,,,,,click_function=screen_state_or_object_operation; source_visible_id=099
S001,S001_final_20260624_0102,narration,,黑伞压在一叠押金单下面，伞套上贴着一张旧标签：备用。,,,object_or_stage_change,convenience_store_rain_night,,,,,,,,,click_function=screen_state_or_object_operation; source_visible_id=100
S001,S001_final_20260624_0103,command,,system_message:临时借出需填写押金金额。,,,,,,ui_prompt,,,,,,,system_prompt; source_visible_id=101
S001,S001_final_20260624_0104,dialogue,CHR_linyan,铁算盘醒了。,CHR_linyan,lively,sprite_expression,,,,,,,,,CHR_linyan,click_function=dialogue_pressure_or_charm; source_visible_id=102
S001,S001_final_20260624_0105,dialogue,CHR_jiangchi,收银机。,CHR_jiangchi,dry,sprite_expression,,,,,,,,,CHR_jiangchi,click_function=dialogue_pressure_or_charm; source_visible_id=103
S001,S001_final_20260624_0106,dialogue,CHR_linyan,不，它刚刚那个提示音非常铁算盘。,CHR_linyan,lively,sprite_expression,,,,,,,,,CHR_linyan,click_function=dialogue_pressure_or_charm; source_visible_id=104
S001,S001_final_20260624_0107,dialogue,CHR_linyan,短、硬、没有人情味，还带一点“你们年轻人不要试图逃账”的威严。,CHR_linyan,lively,sprite_expression,,,,,,,,,CHR_linyan,click_function=dialogue_pressure_or_charm; source_visible_id=105
S001,S001_final_20260624_0108,dialogue,CHR_jiangchi,押金可以备注。,CHR_jiangchi,dry,sprite_expression,,,,,,,,,CHR_jiangchi,click_function=dialogue_pressure_or_charm; source_visible_id=106
S001,S001_final_20260624_0109,dialogue,CHR_linyan,备注又是谁？,CHR_linyan,lively,sprite_expression,,,,,,,,,CHR_linyan,click_function=dialogue_pressure_or_charm; source_visible_id=107
S001,S001_final_20260624_0110,dialogue,CHR_jiangchi,我的同事。,CHR_jiangchi,dry,sprite_expression,,,,,,,,,CHR_jiangchi,click_function=dialogue_pressure_or_charm; source_visible_id=108
S001,S001_final_20260624_0111,dialogue,CHR_linyan,哇，你们夜班人际关系好复杂。,CHR_linyan,lively,sprite_expression,,,,,,,,,CHR_linyan,click_function=dialogue_pressure_or_charm; source_visible_id=109
S001,S001_final_20260624_0112,narration,,她把伞柄往自己那边轻轻挪了一点。,,,object_or_stage_change,convenience_store_rain_night,,,,,,,,,click_function=screen_state_or_object_operation; source_visible_id=110
S001,S001_final_20260624_0113,narration,,又挪回去。,,,object_or_stage_change,convenience_store_rain_night,,,,,,,,,click_function=screen_state_or_object_operation; source_visible_id=111
S001,S001_final_20260624_0114,dialogue,CHR_linyan,那蓝伞呢？,CHR_linyan,lively,sprite_expression,,,,,,,,,CHR_linyan,click_function=dialogue_pressure_or_charm; source_visible_id=112
S001,S001_final_20260624_0115,dialogue,CHR_jiangchi,你可以现在领走。,CHR_jiangchi,dry,sprite_expression,,,,,,,,,CHR_jiangchi,click_function=dialogue_pressure_or_charm; source_visible_id=113
S001,S001_final_20260624_0116,dialogue,CHR_jiangchi,也可以寄存在店里，明天一起取。,CHR_jiangchi,dry,sprite_expression,,,,,,,,,CHR_jiangchi,click_function=dialogue_pressure_or_charm; source_visible_id=114
S001,S001_final_20260624_0117,dialogue,CHR_linyan,寄存？,CHR_linyan,lively,sprite_expression,,,,,,,,,CHR_linyan,click_function=dialogue_pressure_or_charm; source_visible_id=115
S001,S001_final_20260624_0118,dialogue,CHR_jiangchi,新业务。,CHR_jiangchi,dry,sprite_expression,,,,,,,,,CHR_jiangchi,click_function=dialogue_pressure_or_charm; source_visible_id=116
S001,S001_final_20260624_0119,dialogue,CHR_linyan,流程主任私自创业？,CHR_linyan,lively,sprite_expression,,,,,,,,,CHR_linyan,click_function=dialogue_pressure_or_charm; source_visible_id=117
S001,S001_final_20260624_0120,dialogue,CHR_jiangchi,写备注。,CHR_jiangchi,dry,sprite_expression,,,,,,,,,CHR_jiangchi,click_function=dialogue_pressure_or_charm; source_visible_id=118
S001,S001_final_20260624_0121,dialogue,CHR_linyan,你的同事工作量好大。,CHR_linyan,lively,sprite_expression,,,,,,,,,CHR_linyan,click_function=dialogue_pressure_or_charm; source_visible_id=119
S001,S001_final_20260624_0122,dialogue,CHR_jiangchi,它不加班费。,CHR_jiangchi,dry,sprite_expression,,,,,,,,,CHR_jiangchi,click_function=dialogue_pressure_or_charm; source_visible_id=120
S001,S001_final_20260624_0123,dialogue,CHR_linyan,黑心店员！,CHR_linyan,lively,sprite_expression,,,,,,,,,CHR_linyan,click_function=dialogue_pressure_or_charm; source_visible_id=121
S001,S001_final_20260624_0124,narration,,她骂得很轻，眼神却留在蓝伞上。,,,object_or_stage_change,convenience_store_rain_night,,,,,,,,,click_function=screen_state_or_object_operation; source_visible_id=122
S001,S001_final_20260624_0125,dialogue,CHR_linyan,放这里的话，会不会被别人拿走？,CHR_linyan,lively,sprite_expression,,,,,,,,,CHR_linyan,click_function=dialogue_pressure_or_charm; source_visible_id=123
S001,S001_final_20260624_0126,dialogue,CHR_jiangchi,不会。,CHR_jiangchi,dry,sprite_expression,,,,,,,,,CHR_jiangchi,click_function=dialogue_pressure_or_charm; source_visible_id=124
S001,S001_final_20260624_0127,dialogue,CHR_linyan,会不会被失物箱带坏？,CHR_linyan,lively,sprite_expression,,,,,,,,,CHR_linyan,click_function=dialogue_pressure_or_charm; source_visible_id=125
S001,S001_final_20260624_0128,dialogue,CHR_jiangchi,它已经有牙印。,CHR_jiangchi,dry,sprite_expression,,,,,,,,,CHR_jiangchi,click_function=dialogue_pressure_or_charm; source_visible_id=126
S001,S001_final_20260624_0129,dialogue,CHR_linyan,那是荣誉伤疤！,CHR_linyan,lively,sprite_expression,,,,,,,,,CHR_linyan,click_function=dialogue_pressure_or_charm; source_visible_id=127
S001,S001_final_20260624_0130,dialogue,CHR_jiangchi,写进特征了。,CHR_jiangchi,dry,sprite_expression,,,,,,,,,CHR_jiangchi,click_function=dialogue_pressure_or_charm; source_visible_id=128
S001,S001_final_20260624_0131,dialogue,CHR_linyan,……你真的写啊？,CHR_linyan,lively,sprite_expression,,,,,,,,,CHR_linyan,click_function=dialogue_pressure_or_charm; source_visible_id=129
S001,S001_final_20260624_0132,dialogue,CHR_jiangchi,嗯。,CHR_jiangchi,dry,sprite_expression,,,,,,,,,CHR_jiangchi,click_function=dialogue_pressure_or_charm; source_visible_id=130
S001,S001_final_20260624_0133,dialogue,CHR_linyan,那你写好看一点。,CHR_linyan,lively,sprite_expression,,,,,,,,,CHR_linyan,click_function=dialogue_pressure_or_charm; source_visible_id=131
S001,S001_final_20260624_0134,dialogue,CHR_linyan,不要像案发现场。,CHR_linyan,lively,sprite_expression,,,,,,,,,CHR_linyan,click_function=dialogue_pressure_or_charm; source_visible_id=132
S001,S001_final_20260624_0135,dialogue,CHR_jiangchi,蓝伞，旧胶带，伞柄牙印。,CHR_jiangchi,dry,sprite_expression,,,,,,,,,CHR_jiangchi,click_function=dialogue_pressure_or_charm; source_visible_id=133
S001,S001_final_20260624_0136,dialogue,CHR_linyan,你这个人连温柔都用逗号隔开。,CHR_linyan,lively,sprite_expression,,,,,,,,,CHR_linyan,click_function=dialogue_pressure_or_charm; source_visible_id=134
S001,S001_final_20260624_0137,thought,CHR_jiangchi,逗号安全。,inner,inner,,,,,,,,,,CHR_jiangchi,click_function=private_inference_or_cost; thought_job=private_pressure; source_visible_id=135
S001,S001_final_20260624_0138,thought,CHR_jiangchi,逗号后面可以继续写，不用马上把句子交出去。,inner,inner,,,,,,,,,,CHR_jiangchi,click_function=private_inference_or_cost; thought_job=private_pressure; source_visible_id=136
