scene_id,beat_id,row_type,speaker,text,voice_target,expression,body_action,bg,bgm,sfx,choice_group,choice_text,choice_target,condition,effects,memory_refs,qa_notes
S001,S001_0044,dialogue,CHR_linyan,电话我也给。你不要露出那种“客户终于配合流程”的表情。,CHR_linyan,,dialogue beat in readable source,,,,,,,,,CHR_linyan,click_function=dialogue_pressure
S001,S001_0045,dialogue,CHR_linyan,我配合流程的时候很珍贵的，建议你们店播报一下。,CHR_linyan,,dialogue beat in readable source,,,,,,,,,CHR_linyan,click_function=dialogue_pressure
S001,S001_0046,narration,,我写下她的号码。,,,visible narration from readable source,,,,,,,,,,click_function=screen_state_or_action
S001,S001_0047,narration,,林檐的“檐”写到一半，笔尖顿住。,,,visible narration from readable source,,,,,,,,,,click_function=screen_state_or_action
S001,S001_0048,thought,CHR_jiangchi,（“檐”字停在笔尖上。再写错一次，她会不会笑得更大声？）,private_inference,,private thought pocket,,,,,,,,,CHR_jiangchi,click_function=private_thought_pocket
S001,S001_0049,thought,CHR_jiangchi,（我不想让她把这个名字从头讲第二遍。）,private_inference,,private thought pocket,,,,,,,,,CHR_jiangchi,click_function=private_thought_pocket
S001,S001_0050,command,,@choice CHOICE_01 蓝伞登记,,,choice opens,,,,CHOICE_01,,,,,,choice group
S001,S001_0051,choice,,,,,menu option,,,,CHOICE_01,按失物流程登记,CHOICE_01_A,,umbrella_recorded=true; trust_style=procedure,THR_receipt_debt;THR_blue_umbrella,visible option
S001,S001_0052,command,,label:CHOICE_01_A,,,branch label,,,,CHOICE_01,,,,,,generated target label
S001,S001_0053,command,,label:LINE_043_A,,,,,,,,,,,,,branch line label from readable draft
S001,S001_0054,dialogue,CHR_jiangchi,我会写“手柄有旧牙印”。,CHR_jiangchi,,dialogue beat in readable source,,,,,,,,,CHR_jiangchi,click_function=dialogue_pressure
S001,S001_0055,command,,label:LINE_044_A,,,,,,,,,,,,,branch line label from readable draft
S001,S001_0056,dialogue,CHR_jiangchi,不会写“成熟复读生曾经咬伞”。,CHR_jiangchi,,dialogue beat in readable source,,,,,,,,,CHR_jiangchi,click_function=dialogue_pressure
S001,S001_0057,command,,label:LINE_045_A,,,,,,,,,,,,,branch line label from readable draft
S001,S001_0058,dialogue,CHR_jiangchi,也不会写“疑似未知生物标记领地”。,CHR_jiangchi,,dialogue beat in readable source,,,,,,,,,CHR_jiangchi,click_function=dialogue_pressure
S001,S001_0059,command,,label:LINE_046_A,,,,,,,,,,,,,branch line label from readable draft
S001,S001_0060,dialogue,CHR_linyan,第三个你刚才想过吧？！,CHR_linyan,,dialogue beat in readable source,,,,,,,,,CHR_linyan,click_function=dialogue_pressure
S001,S001_0061,command,,label:LINE_047_A,,,,,,,,,,,,,branch line label from readable draft
S001,S001_0062,dialogue,CHR_jiangchi,没有写，就不算。,CHR_jiangchi,,dialogue beat in readable source,,,,,,,,,CHR_jiangchi,click_function=dialogue_pressure
S001,S001_0063,command,,label:LINE_048_A,,,,,,,,,,,,,branch line label from readable draft
S001,S001_0064,dialogue,CHR_linyan,行吧。旧牙印可以。,CHR_linyan,,dialogue beat in readable source,,,,,,,,,CHR_linyan,click_function=dialogue_pressure
S001,S001_0065,command,,label:LINE_049_A,,,,,,,,,,,,,branch line label from readable draft
S001,S001_0066,dialogue,CHR_linyan,旧这个字很好，听起来它已经退休，不再代表我本人。,CHR_linyan,,dialogue beat in readable source,,,,,,,,,CHR_linyan,click_function=dialogue_pressure
S001,S001_0067,command,,label:LINE_050_A,,,,,,,,,,,,,branch line label from readable draft
S001,S001_0068,command,,@state umbrella_recorded=true,,,state write,,,,,,,,umbrella_recorded=true,,state effect
S001,S001_0069,choice,,,,,menu option,,,,CHOICE_01,先把箱里的蓝伞拿给她确认,CHOICE_01_B,,early_trust=true; registration_delayed=true,THR_receipt_debt;THR_blue_umbrella,visible option
S001,S001_0070,command,,label:CHOICE_01_B,,,branch label,,,,CHOICE_01,,,,,,generated target label
S001,S001_0071,command,,label:LINE_052_B,,,,,,,,,,,,,branch line label from readable draft
S001,S001_0072,narration,,我从失物箱里取出一把蓝伞。,,,visible narration from readable source,,,,,,,,,,click_function=screen_state_or_action
S001,S001_0073,narration,,伞面褪色，手柄干净得过分。,,,visible narration from readable source,,,,,,,,,,click_function=screen_state_or_action
S001,S001_0074,command,,label:LINE_053_B,,,,,,,,,,,,,branch line label from readable draft
S001,S001_0075,dialogue,CHR_linyan,啊。,CHR_linyan,,dialogue beat in readable source,,,,,,,,,CHR_linyan,click_function=dialogue_pressure
S001,S001_0076,command,,label:LINE_054_B,,,,,,,,,,,,,branch line label from readable draft
S001,S001_0077,dialogue,CHR_linyan,不对。,CHR_linyan,,dialogue beat in readable source,,,,,,,,,CHR_linyan,click_function=dialogue_pressure
S001,S001_0078,command,,label:LINE_055_B,,,,,,,,,,,,,branch line label from readable draft
S001,S001_0079,dialogue,CHR_linyan,它太乖了。我的那把一撑开，先往左边偏一点，像看见数学老师就想绕路。,CHR_linyan,,dialogue beat in readable source,,,,,,,,,CHR_linyan,click_function=dialogue_pressure
S001,S001_0080,command,,label:LINE_056_B,,,,,,,,,,,,,branch line label from readable draft
S001,S001_0081,dialogue,CHR_linyan,而且这里没有牙印。你看，完全没有犯罪证据，清白得很可疑。,CHR_linyan,,dialogue beat in readable source,,,,,,,,,CHR_linyan,click_function=dialogue_pressure
S001,S001_0082,command,,label:LINE_057_B,,,,,,,,,,,,,branch line label from readable draft
S001,S001_0083,dialogue,CHR_jiangchi,那继续登记。,CHR_jiangchi,,dialogue beat in readable source,,,,,,,,,CHR_jiangchi,click_function=dialogue_pressure
S001,S001_0084,command,,label:LINE_058_B,,,,,,,,,,,,,branch line label from readable draft
S001,S001_0085,dialogue,CHR_linyan,你刚才可以直接走流程的。,CHR_linyan,,dialogue beat in readable source,,,,,,,,,CHR_linyan,click_function=dialogue_pressure
S001,S001_0086,command,,label:LINE_059_B,,,,,,,,,,,,,branch line label from readable draft
S001,S001_0087,dialogue,CHR_jiangchi,你先看过，比较不会把明天也赔进去。,CHR_jiangchi,,dialogue beat in readable source,,,,,,,,,CHR_jiangchi,click_function=dialogue_pressure
S001,S001_0088,command,,label:LINE_060_B,,,,,,,,,,,,,branch line label from readable draft
S001,S001_0089,narration,,她握着那把陌生蓝伞，又把它放回箱子里。,,,visible narration from readable source,,,,,,,,,,click_function=screen_state_or_action
S001,S001_0090,command,,label:LINE_061_B,,,,,,,,,,,,,branch line label from readable draft
S001,S001_0091,dialogue,CHR_linyan,谢谢。,CHR_linyan,,dialogue beat in readable source,,,,,,,,,CHR_linyan,click_function=dialogue_pressure
S001,S001_0092,command,,label:LINE_062_B,,,,,,,,,,,,,branch line label from readable draft
S001,S001_0093,dialogue,CHR_linyan,这句是正经的，不准用收银机语气接。,CHR_linyan,,dialogue beat in readable source,,,,,,,,,CHR_linyan,click_function=dialogue_pressure
S001,S001_0094,command,,label:LINE_063_B,,,,,,,,,,,,,branch line label from readable draft
S001,S001_0095,dialogue,CHR_jiangchi,收到。,CHR_jiangchi,,dialogue beat in readable source,,,,,,,,,CHR_jiangchi,click_function=dialogue_pressure
S001,S001_0096,command,,label:LINE_064_B,,,,,,,,,,,,,branch line label from readable draft
S001,S001_0097,command,,@state early_trust=true,,,state write,,,,,,,,early_trust=true,,state effect
S001,S001_0098,command,,@merge CHOICE_01_REJOIN,,,branch rejoin,,,,,,,,,,branch rejoin
S001,S001_0099,command,,label:CHOICE_01_REJOIN,,,rejoin label,,,,,,,,,,generated rejoin label
S001,S001_0100,dialogue,CHR_jiangchi,遗失时间。,CHR_jiangchi,,dialogue beat in readable source,,,,,,,,,CHR_jiangchi,click_function=dialogue_pressure
S001,S001_0101,dialogue,CHR_jiangchi,你说六点四十到七点，范围太宽。,CHR_jiangchi,,dialogue beat in readable source,,,,,,,,,CHR_jiangchi,click_function=dialogue_pressure
S001,S001_0102,dialogue,CHR_jiangchi,公交站、门口、热饮柜、雨袋架，四个点都可能。,CHR_jiangchi,,dialogue beat in readable source,,,,,,,,,CHR_jiangchi,click_function=dialogue_pressure
S001,S001_0103,dialogue,CHR_jiangchi,监控要店长权限。何姨十点半睡，现在十点四十八，电话打过去她会先骂我，再骂你，最后骂雨。,CHR_jiangchi,,dialogue beat in readable source,,,,,,,,,CHR_jiangchi,click_function=dialogue_pressure
S001,S001_0104,dialogue,CHR_jiangchi,所以现在只能看收银台最近十五分钟，确认你有没有把手上的这把也弄丢。,CHR_jiangchi,,dialogue beat in readable source,,,,,,,,,CHR_jiangchi,click_function=dialogue_pressure
S001,S001_0105,dialogue,CHR_linyan,你怀疑我连替身都保不住？,CHR_linyan,,dialogue beat in readable source,,,,,,,,,CHR_linyan,click_function=dialogue_pressure
S001,S001_0106,dialogue,CHR_jiangchi,我怀疑你刚才差点把笔盖吞了。,CHR_jiangchi,,dialogue beat in readable source,,,,,,,,,CHR_jiangchi,click_function=dialogue_pressure
S001,S001_0107,dialogue,CHR_linyan,那叫焦虑式文具管理！,CHR_linyan,,dialogue beat in readable source,,,,,,,,,CHR_linyan,click_function=dialogue_pressure
S001,S001_0108,command,,@sfx 键盘轻响,,,sound cue,,,键盘轻响,,,,,,,production cue
S001,S001_0109,narration,,监控画面弹出来。,,,visible narration from readable source,,,,,,,,,,click_function=screen_state_or_action
S001,S001_0110,narration,,收银台上方的镜头把便利店拍成一个发白的盒子。,,,visible narration from readable source,,,,,,,,,,click_function=screen_state_or_action
S001,S001_0111,narration,,林檐退到黄线外。,,,visible narration from readable source,,,,,,,,,,click_function=screen_state_or_action
S001,S001_0112,narration,,她嘴上还在挑刺，脚尖却没有越过线。,,,visible narration from readable source,,,,,,,,,,click_function=screen_state_or_action
S001,S001_0113,dialogue,CHR_linyan,黄线大人，我遵守了。,CHR_linyan,,dialogue beat in readable source,,,,,,,,,CHR_linyan,click_function=dialogue_pressure
S001,S001_0114,dialogue,CHR_linyan,铁算盘一号，你也看见了。,CHR_linyan,,dialogue beat in readable source,,,,,,,,,CHR_linyan,click_function=dialogue_pressure
S001,S001_0115,dialogue,CHR_linyan,如果我等会儿激动，请你们两位一起作证，我没有碰店员的神圣键盘。,CHR_linyan,,dialogue beat in readable source,,,,,,,,,CHR_linyan,click_function=dialogue_pressure
S001,S001_0116,dialogue,CHR_linyan,当然，如果键盘自己向我求助，那另算。,CHR_linyan,,dialogue beat in readable source,,,,,,,,,CHR_linyan,click_function=dialogue_pressure
S001,S001_0117,dialogue,CHR_jiangchi,键盘暂时没有求助。,CHR_jiangchi,,dialogue beat in readable source,,,,,,,,,CHR_jiangchi,click_function=dialogue_pressure
S001,S001_0118,dialogue,CHR_linyan,好冷淡的键盘。和你很配。,CHR_linyan,,dialogue beat in readable source,,,,,,,,,CHR_linyan,click_function=dialogue_pressure
S001,S001_0119,narration,,画面倒到十点三十六。,,,visible narration from readable source,,,,,,,,,,click_function=screen_state_or_action
S001,S001_0120,narration,,林檐进门，站在热饮柜前，手里的坏伞被她靠在右侧雨袋架。,,,visible narration from readable source,,,,,,,,,,click_function=screen_state_or_action
S001,S001_0121,narration,,她没有买东西。,,,visible narration from readable source,,,,,,,,,,click_function=screen_state_or_action
S001,S001_0122,narration,,她只是盯着豆浆，看了十一秒。,,,visible narration from readable source,,,,,,,,,,click_function=screen_state_or_action
S001,S001_0123,dialogue,CHR_jiangchi,你来过。,CHR_jiangchi,,dialogue beat in readable source,,,,,,,,,CHR_jiangchi,click_function=dialogue_pressure
S001,S001_0124,dialogue,CHR_jiangchi,没买东西。,CHR_jiangchi,,dialogue beat in readable source,,,,,,,,,CHR_jiangchi,click_function=dialogue_pressure
S001,S001_0125,dialogue,CHR_jiangchi,看了豆浆。,CHR_jiangchi,,dialogue beat in readable source,,,,,,,,,CHR_jiangchi,click_function=dialogue_pressure
S001,S001_0126,dialogue,CHR_jiangchi,然后走的时候没拿伞。,CHR_jiangchi,,dialogue beat in readable source,,,,,,,,,CHR_jiangchi,click_function=dialogue_pressure
S001,S001_0127,dialogue,CHR_linyan,……你能不能不要像播案情回顾。,CHR_linyan,,dialogue beat in readable source,,,,,,,,,CHR_linyan,click_function=dialogue_pressure
S001,S001_0128,dialogue,CHR_jiangchi,那我换说法。,CHR_jiangchi,,dialogue beat in readable source,,,,,,,,,CHR_jiangchi,click_function=dialogue_pressure
S001,S001_0129,dialogue,CHR_jiangchi,你当时很冷。,CHR_jiangchi,,dialogue beat in readable source,,,,,,,,,CHR_jiangchi,click_function=dialogue_pressure
S001,S001_0130,dialogue,CHR_jiangchi,也很饿。,CHR_jiangchi,,dialogue beat in readable source,,,,,,,,,CHR_jiangchi,click_function=dialogue_pressure
S001,S001_0131,dialogue,CHR_jiangchi,但你没有进来求助。,CHR_jiangchi,,dialogue beat in readable source,,,,,,,,,CHR_jiangchi,click_function=dialogue_pressure
S001,S001_0132,narration,,林檐的视线从监控屏移到豆浆机。,,,visible narration from readable source,,,,,,,,,,click_function=screen_state_or_action
S001,S001_0133,narration,,热饮柜里的灯把她睫毛照得很浅。,,,visible narration from readable source,,,,,,,,,,click_function=screen_state_or_action
S001,S001_0134,thought,CHR_jiangchi,（这几句不该说。）,private_inference,,private thought pocket,,,,,,,,,CHR_jiangchi,click_function=private_thought_pocket
S001,S001_0135,thought,CHR_jiangchi,（流程里没有“指出客人狼狈”这一栏。）,private_inference,,private thought pocket,,,,,,,,,CHR_jiangchi,click_function=private_thought_pocket
S001,S001_0136,dialogue,CHR_linyan,我那时候考砸了。,CHR_linyan,,dialogue beat in readable source,,,,,,,,,CHR_linyan,click_function=dialogue_pressure
S001,S001_0137,dialogue,CHR_linyan,数学卷子，红得很热闹。老师还说，林檐，你这个基础啊，像旧楼漏水，哪里都能滴。,CHR_linyan,,dialogue beat in readable source,,,,,,,,,CHR_linyan,click_function=dialogue_pressure
S001,S001_0138,dialogue,CHR_linyan,我就想，旧楼漏水也没自己报名漏水嘛。,CHR_linyan,,dialogue beat in readable source,,,,,,,,,CHR_linyan,click_function=dialogue_pressure
S001,S001_0139,dialogue,CHR_linyan,然后我跑到公交站，发现雨比老师还会点名。,CHR_linyan,,dialogue beat in readable source,,,,,,,,,CHR_linyan,click_function=dialogue_pressure
S001,S001_0140,dialogue,CHR_linyan,伞找不到，车也走了。我站在站牌下面，忽然觉得我妈要是知道，一定会先笑我。,CHR_linyan,,dialogue beat in readable source,,,,,,,,,CHR_linyan,click_function=dialogue_pressure
S001,S001_0141,narration,,她说到这里，用力捏了一下书包带。,,,visible narration from readable source,,,,,,,,,,click_function=screen_state_or_action
S001,S001_0142,dialogue,CHR_linyan,她会说，林檐，你连一把咬过的伞都看不住，长大以后怎么管自己啊。,CHR_linyan,,dialogue beat in readable source,,,,,,,,,CHR_linyan,click_function=dialogue_pressure
S001,S001_0143,dialogue,CHR_linyan,她还会把伞拿过去，骂我两句，再用透明胶给它缠一圈。,CHR_linyan,,dialogue beat in readable source,,,,,,,,,CHR_linyan,click_function=dialogue_pressure
S001,S001_0144,dialogue,CHR_linyan,可是现在没人缠了。,CHR_linyan,,dialogue beat in readable source,,,,,,,,,CHR_linyan,click_function=dialogue_pressure
S001,S001_0145,command,,@sfx 微波炉门打开,,,sound cue,,,微波炉门打开,,,,,,,production cue
S001,S001_0146,narration,,我拿了两杯豆浆。,,,visible narration from readable source,,,,,,,,,,click_function=screen_state_or_action
S001,S001_0147,narration,,杯套碰到柜台，声音很轻。,,,visible narration from readable source,,,,,,,,,,click_function=screen_state_or_action
S001,S001_0148,dialogue,CHR_jiangchi,第二件半价。,CHR_jiangchi,,dialogue beat in readable source,,,,,,,,,CHR_jiangchi,click_function=dialogue_pressure
S001,S001_0149,dialogue,CHR_linyan,你这个人……,CHR_linyan,,dialogue beat in readable source,,,,,,,,,CHR_linyan,click_function=dialogue_pressure
S001,S001_0150,dialogue,CHR_linyan,我刚才都快讲到伤心段落了，你突然插入促销？,CHR_linyan,,dialogue beat in readable source,,,,,,,,,CHR_linyan,click_function=dialogue_pressure
S001,S001_0151,dialogue,CHR_jiangchi,你看了十一秒。,CHR_jiangchi,,dialogue beat in readable source,,,,,,,,,CHR_jiangchi,click_function=dialogue_pressure
S001,S001_0152,dialogue,CHR_linyan,监控先生，求你把嘴闭上。,CHR_linyan,,dialogue beat in readable source,,,,,,,,,CHR_linyan,click_function=dialogue_pressure
S001,S001_0153,dialogue,CHR_jiangchi,烫。,CHR_jiangchi,,dialogue beat in readable source,,,,,,,,,CHR_jiangchi,click_function=dialogue_pressure
S001,S001_0154,dialogue,CHR_linyan,这句提醒来得很及时，比昨晚那个版本进步巨大。,CHR_linyan,,dialogue beat in readable source,,,,,,,,,CHR_linyan,click_function=dialogue_pressure
S001,S001_0155,narration,,她接过豆浆，两只手捧住。,,,visible narration from readable source,,,,,,,,,,click_function=screen_state_or_action
S001,S001_0156,narration,,纸杯的热气让她肩膀慢慢降下来。,,,visible narration from readable source,,,,,,,,,,click_function=screen_state_or_action
S001,S001_0157,command,,@sfx 监控快进,,,sound cue,,,监控快进,,,,,,,production cue
S001,S001_0158,narration,,画面里，小学生买了水果糖。,,,visible narration from readable source,,,,,,,,,,click_function=screen_state_or_action
S001,S001_0159,narration,,他低头穿雨衣，顺手拿走了林檐那把坏伞。,,,visible narration from readable source,,,,,,,,,,click_function=screen_state_or_action
S001,S001_0160,dialogue,CHR_linyan,小孩拿了。,CHR_linyan,,dialogue beat in readable source,,,,,,,,,CHR_linyan,click_function=dialogue_pressure
S001,S001_0161,dialogue,CHR_linyan,他看起来就是个普通小孩。,CHR_linyan,,dialogue beat in readable source,,,,,,,,,CHR_linyan,click_function=dialogue_pressure
S001,S001_0162,dialogue,CHR_linyan,这更麻烦。坏人我可以骂，小孩我只能希望他明天不要被那把伞戳到脸。,CHR_linyan,,dialogue beat in readable source,,,,,,,,,CHR_linyan,click_function=dialogue_pressure
S001,S001_0163,dialogue,CHR_linyan,而且他拿得好自然，好像那把伞本来就应该陪别人回家。,CHR_linyan,,dialogue beat in readable source,,,,,,,,,CHR_linyan,click_function=dialogue_pressure
S001,S001_0164,dialogue,CHR_linyan,它也嫌我烦啊。,CHR_linyan,,dialogue beat in readable source,,,,,,,,,CHR_linyan,click_function=dialogue_pressure
S001,S001_0165,dialogue,CHR_jiangchi,他买了水果糖。,CHR_jiangchi,,dialogue beat in readable source,,,,,,,,,CHR_jiangchi,click_function=dialogue_pressure
S001,S001_0166,dialogue,CHR_jiangchi,小票有会员记录。,CHR_jiangchi,,dialogue beat in readable source,,,,,,,,,CHR_jiangchi,click_function=dialogue_pressure
S001,S001_0167,dialogue,CHR_jiangchi,我不能把会员号给你，也不能私自查完整信息。,CHR_jiangchi,,dialogue beat in readable source,,,,,,,,,CHR_jiangchi,click_function=dialogue_pressure
S001,S001_0168,dialogue,CHR_jiangchi,但我可以把时间、商品、伞的特征写进失物本，明天让何姨查。,CHR_jiangchi,,dialogue beat in readable source,,,,,,,,,CHR_jiangchi,click_function=dialogue_pressure
S001,S001_0169,dialogue,CHR_jiangchi,如果你明天午休来，能拿到结果。,CHR_jiangchi,,dialogue beat in readable source,,,,,,,,,CHR_jiangchi,click_function=dialogue_pressure
S001,S001_0170,dialogue,CHR_linyan,午休四十分钟。,CHR_linyan,,dialogue beat in readable source,,,,,,,,,CHR_linyan,click_function=dialogue_pressure
S001,S001_0171,dialogue,CHR_jiangchi,走过来八分钟。,CHR_jiangchi,,dialogue beat in readable source,,,,,,,,,CHR_jiangchi,click_function=dialogue_pressure
S001,S001_0172,dialogue,CHR_linyan,你怎么连这个都算。,CHR_linyan,,dialogue beat in readable source,,,,,,,,,CHR_linyan,click_function=dialogue_pressure
S001,S001_0173,dialogue,CHR_jiangchi,夜班太闲。,CHR_jiangchi,,dialogue beat in readable source,,,,,,,,,CHR_jiangchi,click_function=dialogue_pressure
S001,S001_0174,dialogue,CHR_linyan,闲到能替复读生规划午休逃亡路线？,CHR_linyan,,dialogue beat in readable source,,,,,,,,,CHR_linyan,click_function=dialogue_pressure
S001,S001_0175,dialogue,CHR_jiangchi,不逃课。午休。,CHR_jiangchi,,dialogue beat in readable source,,,,,,,,,CHR_jiangchi,click_function=dialogue_pressure
S001,S001_0176,command,,@choice CHOICE_02 雨夜小票,,,choice opens,,,,CHOICE_02,,,,,,choice group
S001,S001_0177,choice,,,,,menu option,,,,CHOICE_02,把小票夹进失物本,CHOICE_02_A,,receipt_kept=true; heyi_risk=true,THR_receipt_debt;THR_blue_umbrella,visible option
